player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
L. Vázquez,cei4ujo2jqzc9f0tmi8xgll62,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,6,4,Striker,Centre,NaN,9,3,8,NaN,5,1,1,5,16,7,52,1,1,3,10,2,7,1,2,1,2,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,,5,2,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,9,BEL,First_Division_A,2025_2026
I. Camara,a0hdaimb60ls8qj00c6q9las,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,2,NaN,Substitute,NaN,Defender,17,1,2,2,5,1,NaN,13,18,5,38,8,1,1,15,5,6,2,NaN,2,NaN,1,2,1,NaN,2,NaN,,NaN,1,NaN,,1,1,NaN,NaN,4231,2,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,5,BEL,First_Division_A,2025_2026
M. Cvetković,218884p8ddlc9dwk2wah482dw,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,7,2,Substitute,NaN,Attacker,6,NaN,NaN,1,2,NaN,NaN,4,9,3,38,NaN,1,1,7,2,4,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,,1,NaN,NaN,,1,1,NaN,NaN,4231,NaN,1,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,9,BEL,First_Division_A,2025_2026
T. Degreef,1heix61yhkjiprr8kbu7qy5g4,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
M. Ilić,1sq1l80og2aq2am0z8ddmf5zo,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
M. Kikkenborg,191f96bw3vkg1nt8545rvbw4q,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
E. Llansana,5n65xhwbd6dm3uynl4h7k920a,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,4,1,Substitute,NaN,Midfielder,3,NaN,2,NaN,2,1,NaN,1,5,4,14,3,1,2,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,3,BEL,First_Division_A,2025_2026
M. N'Diaye,6rarodhofviwmh5jd0ly8lp4a,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,1,BEL,First_Division_A,2025_2026
Y. Verschaeren,bu7cw3305zs2u7uj2ed5t867e,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,3,NaN,Substitute,NaN,Midfielder,12,1,2,1,2,NaN,NaN,10,16,2,38,5,5,2,15,8,11,NaN,NaN,NaN,2,NaN,1,NaN,3,2,1,,NaN,NaN,NaN,,NaN,NaN,1,1,4231,2,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,9,BEL,First_Division_A,2025_2026
Y. Özcan,e8q0fndasncssm98bzt4ursb8,Anderlecht,6vyr13j6kbwdtxjwm1m4m8nu2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
M. Epolo,ekzj3gx09w4rua1rnoargytjo,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,NaN,7,2,NaN,11,11,8,90,22,5,8,19,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,23,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,9,BEL,First_Division_A,2025_2026
T. Mohr,5qc0owkwmgk74qy13ft3kpg5,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,2,1,Defender,Left,NaN,31,1,4,10,13,1,NaN,23,48,13,80,35,18,5,43,11,23,NaN,NaN,1,3,2,4,2,NaN,NaN,NaN,,1,2,NaN,,NaN,NaN,NaN,NaN,4231,17,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,24,BEL,First_Division_A,2025_2026
I. Karamoko,ekeuy0th5o4eam1hw7yf05qp6,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,6,2,Defender,Left/Centre,NaN,52,1,5,NaN,37,1,1,16,58,40,89,13,3,2,19,3,5,NaN,3,NaN,1,2,NaN,2,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,2,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,7,BEL,First_Division_A,2025_2026
I. Hautekiet,aplp0s17kil5g82uz5sicn622,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,3,NaN,Defender,Centre/Right,NaN,40,1,8,NaN,26,2,NaN,14,50,27,90,16,7,3,23,3,10,NaN,7,NaN,1,2,NaN,2,NaN,4,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,3,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,12,BEL,First_Division_A,2025_2026
H. Lawrence,8bx76kurepj0yqe9iixa0zyp6,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,9,1,Defender,Right,NaN,26,1,7,4,13,4,NaN,14,34,18,90,6,3,6,20,6,8,1,NaN,1,2,1,3,1,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,3,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,24,BEL,First_Division_A,2025_2026
C. Nielsen,ecnh65kkhku5mdkr3il4fl6tx,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,4,2,Defensive Midfielder,Left/Centre,NaN,9,NaN,6,12,3,1,NaN,8,21,4,90,18,8,2,26,5,14,1,1,1,NaN,NaN,4,NaN,NaN,3,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,7,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,22,BEL,First_Division_A,2025_2026
M. Ilaimaharitra,8zz5lnxo7twq8ntb7e0qfvbv9,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,4,NaN,Defensive Midfielder,Centre/Right,NaN,20,1,4,4,10,1,NaN,12,30,13,74,16,5,4,19,7,10,NaN,1,NaN,3,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,7,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,13,BEL,First_Division_A,2025_2026
R. Saïd,f2b3dfamjlhut4kj2qvggs0dl,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,4,1,Attacking Midfielder,Left,NaN,19,3,4,2,8,1,1,11,23,9,74,7,2,3,15,7,9,NaN,NaN,NaN,2,1,1,1,1,5,2,,NaN,NaN,NaN,,3,3,NaN,NaN,4231,1,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,10,BEL,First_Division_A,2025_2026
D. Eckert Ayensa,7lfocbri1eyj151wuqodpnnpx,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,5,1,Attacking Midfielder,Centre,NaN,7,2,3,NaN,5,2,NaN,4,9,5,64,1,NaN,4,6,3,3,NaN,1,NaN,1,1,NaN,1,1,4,1,,1,NaN,NaN,,3,2,NaN,NaN,4231,1,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,6,BEL,First_Division_A,2025_2026
A. Abid,8j92twrz92wxgtmmrtv9mt6y2,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,3,NaN,Attacking Midfielder,Right,NaN,14,3,3,5,2,2,2,12,19,3,64,7,1,4,16,10,12,NaN,NaN,NaN,2,1,NaN,1,1,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,12,BEL,First_Division_A,2025_2026
T. Henry,4mab6p97p5t3w0fipzp22nxsl,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,13,7,Striker,Centre,NaN,14,3,16,NaN,2,NaN,NaN,12,20,2,90,5,3,3,18,6,9,NaN,7,NaN,3,NaN,NaN,NaN,NaN,3,NaN,,NaN,NaN,NaN,,2,1,NaN,NaN,4231,2,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,16,BEL,First_Division_A,2025_2026
A. Calut,58t55r6jzo6bco6uf80pbkk8a,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,NaN,NaN,Substitute,NaN,Defender,6,NaN,NaN,NaN,2,NaN,NaN,4,6,2,10,3,1,NaN,4,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,2,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
M. El Hankouri,6krb8ochrifw5gc7v21pwwag9,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
J. Homawoo,mehkp85ud0odoo4ni3qa2w2x,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
L. Kuavita,3hnyjnp1glyjpegys9onoxzis,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,4,1,Substitute,NaN,Midfielder,4,2,2,1,2,NaN,1,2,7,2,26,4,1,1,6,2,5,NaN,NaN,NaN,1,NaN,1,NaN,1,2,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,2,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,7,BEL,First_Division_A,2025_2026
N. Mehssatou,5zdapzrncz7vch3yrgftfp5g,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,2,NaN,Substitute,NaN,Defender,2,2,1,NaN,1,1,NaN,2,4,2,16,2,NaN,1,3,NaN,1,1,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,,NaN,1,1,,1,1,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,4,BEL,First_Division_A,2025_2026
R. Mitongo,8fhgberl605dn7znn72hqj6l0,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
T. Nkada,46vjiqw7kvnauak7a85i6l695,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,4,2,Substitute,NaN,Attacker,4,1,NaN,NaN,NaN,NaN,NaN,4,6,NaN,26,1,1,NaN,6,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,6,BEL,First_Division_A,2025_2026
L. Pirard,1a9u2g4hynrz2e93sz1evhpzp,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,NaN,BEL,First_Division_A,2025_2026
H. Sahabo,c381bajbc6z9vvnvkerx6ezo4,Standard Liège,5z1b7fuvpqe6vnigvopomvecu,NaN,NaN,Substitute,NaN,Midfielder,9,NaN,NaN,NaN,4,1,NaN,5,10,5,16,2,1,2,5,3,3,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,2,NaN,Anderlecht vs Standard Liège,djmayua5y68f0qd6p7vahgu8k,2025-10-05,1,BEL,First_Division_A,2025_2026
H. Van Crombrugge,3z37ancgteqhbhpygl0brzzdh,Genk,89xivtxk59uzvhdsd6miao6tm,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,1,1,24,4,NaN,1,20,24,90,12,1,10,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,3,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,2,BEL,First_Division_A,2025_2026
Y. Medina,c9rsmnwugw2z3ogobj2856i38,Genk,89xivtxk59uzvhdsd6miao6tm,2,NaN,Defender,Left,NaN,49,NaN,1,6,23,1,NaN,29,61,26,90,25,10,7,42,20,25,1,NaN,1,6,NaN,5,NaN,3,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,8,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,17,BEL,First_Division_A,2025_2026
M. Smets,esvfsx8gxqw8h0codqz5xmnmc,Genk,89xivtxk59uzvhdsd6miao6tm,1,NaN,Defender,Left/Centre,NaN,69,NaN,7,NaN,42,1,NaN,28,74,43,90,18,6,4,32,7,8,1,2,1,3,1,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,18,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,6,BEL,First_Division_A,2025_2026
Mujaid Sadick,a3on8aipuz77wn25jm2r312lm,Genk,89xivtxk59uzvhdsd6miao6tm,NaN,NaN,Defender,Centre/Right,NaN,58,NaN,4,NaN,29,NaN,NaN,30,60,30,90,25,10,NaN,31,10,10,1,3,1,NaN,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,5,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,2,BEL,First_Division_A,2025_2026
K. Nkuba,6n1rvd0axpp159h9wkkd7lwfe,Genk,89xivtxk59uzvhdsd6miao6tm,5,1,Defender,Right,NaN,41,3,8,7,14,1,NaN,28,47,15,90,9,6,4,38,16,19,1,3,1,2,2,5,2,1,2,NaN,NaN,1,NaN,NaN,,1,1,NaN,NaN,4231,1,1,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,18,BEL,First_Division_A,2025_2026
B. Heynen,a8k3ubqsi0duc3g4u5jnvcoa1,Genk,89xivtxk59uzvhdsd6miao6tm,7,6,Defensive Midfielder,Left/Centre,NaN,65,NaN,11,6,23,2,NaN,43,85,28,90,43,21,5,58,29,36,1,7,1,2,NaN,NaN,NaN,2,2,1,NaN,1,NaN,NaN,,1,NaN,NaN,NaN,4231,17,1,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,23,BEL,First_Division_A,2025_2026
P. Hrošovský,ama1ibpjcfu206icrfmkgfavp,Genk,89xivtxk59uzvhdsd6miao6tm,4,NaN,Defensive Midfielder,Centre/Right,NaN,50,3,6,1,19,4,2,31,57,20,89,20,13,13,38,15,20,NaN,NaN,NaN,8,1,NaN,1,NaN,2,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,5,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,12,BEL,First_Division_A,2025_2026
N. Adedeji-Sternberg,7mcgyfr80xzsoh8tzklqugro4,Genk,89xivtxk59uzvhdsd6miao6tm,5,1,Attacking Midfielder,Left,NaN,15,2,5,1,6,2,NaN,12,19,8,62,2,3,3,14,7,9,1,NaN,1,NaN,NaN,1,NaN,NaN,2,2,NaN,1,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,12,BEL,First_Division_A,2025_2026
K. Karetsas,er6z557ns3jcjhgrsbtmsn6s4,Genk,89xivtxk59uzvhdsd6miao6tm,4,NaN,Attacking Midfielder,Centre,NaN,14,1,3,2,6,1,NaN,10,17,6,62,3,NaN,3,16,6,7,1,NaN,1,1,2,3,2,2,5,3,NaN,1,NaN,NaN,,2,2,NaN,NaN,4231,2,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,9,BEL,First_Division_A,2025_2026
J. Steuckers,2gwigr63tgo2jw460msz2qgwk,Genk,89xivtxk59uzvhdsd6miao6tm,2,NaN,Attacking Midfielder,Right,NaN,49,1,1,15,13,1,1,42,59,13,72,22,13,2,57,27,36,4,NaN,5,NaN,NaN,4,NaN,1,1,NaN,NaN,1,2,1,,NaN,NaN,NaN,NaN,4231,6,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,20,BEL,First_Division_A,2025_2026
J. Erabi,au1cbzehllmo4yyt6s0d16rkk,Genk,89xivtxk59uzvhdsd6miao6tm,6,3,Striker,Centre,NaN,9,NaN,1,NaN,2,NaN,NaN,8,11,3,62,NaN,NaN,NaN,9,5,6,1,NaN,1,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,,4,4,NaN,NaN,4231,1,NaN,Genk vs Dender,dk0t9akh0a44jqwcm4mext1jo,2025-10-05,4,BEL,First_Division_A,2025_2026
