id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,secondNationality,secondNationalityId,knownName
5oe0z2pxkgmdt2y3e69u8kb9w,Mohamed,Salah El Boukammiri,Mohamed,Salah,Male,M. Salah,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-05-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,NaN,left,10.0,2023-06-15Z,2024-08-15Z,active,no,NaN,NaN,NaN
6uthi96vr24700st7s7m1so6i,Romeo,Vermant,Romeo,Vermant,Male,R. Vermant,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-01-24,Gelsenkirchen,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,74.0,right,76.0,2020-07-01Z,2024-01-22Z,active,no,NaN,NaN,NaN
770vedrjvw6qzfi2ssce8w2y,Sem,Audoor,Sem,Audoor,Male,S. Audoor,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-10-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,19.0,2022-08-01Z,NaN,active,yes,NaN,NaN,NaN
7hz7bfjlrnm0btnldneriddzo,Kiany,Vroman,Kiany,Vroman,Male,K. Vroman,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-01-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,1.0,2020-07-01Z,NaN,active,yes,NaN,NaN,NaN
829xevroe32iyakarpieiz9qs,Henri Daniel,Maton,Henri,Maton,Male,H. Maton,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-05-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,13.0,2022-08-01Z,2024-06-30Z,active,no,France,7gww28djs405rfga69smki84o,NaN
82vm0aqex9vlktk3xslsd3aqc,Wout,Verlinden,Wout,Verlinden,Male,W. Verlinden,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2007-01-04,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,39.0,2023-07-01Z,NaN,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
85jjfo6hgk2e7gb1na0eqz1uc,Bi Abdoul Kader,Yameogo,Bi,Yameogo,Male,B. Yameogo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2004-12-17,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,184.0,77.0,right,25.0,2023-09-06Z,NaN,active,yes,NaN,NaN,NaN
8ddbru6zxx8scpr66dkzsfsic,William,Simba,William,Simba,Male,W. Simba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2001-03-26,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,6.0,2022-06-21Z,2024-09-06Z,active,no,NaN,NaN,NaN
8ibojf77eyosv0tvcsals9yc4,Laurens,Goemaere,Laurens,Goemaere,Male,L. Goemaere,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-04-07,Waregem,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,NaN,right,17.0,2022-09-09Z,NaN,active,yes,NaN,NaN,NaN
8prr8v952x2m1iopymvj6g00k,Víctor,Barberá Romero,Victor,Barberà,Male,Víctor Barberá,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2004-08-20,Barcelona,Spain,49ih1pwv3ahshdf8uzrimi54c,177.0,67.0,right,11.0,2023-08-11Z,2024-08-15Z,active,no,NaN,NaN,NaN
8r1m4p7y78u6qr007rpvlitck,Oleksandr,Yakymenko,Oleksandr,Yakymenko,Male,O. Yakymenko,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,2005-11-04,Poltava,Ukraine,315w6fk6umfzf4qvba3t55u61,177.0,67.0,NaN,18.0,2022-12-02Z,2024-12-31Z,active,no,NaN,NaN,NaN
8rdqcmsx8uooxqc6rjc78rr4k,Lenn,De Smet,Lenn,De Smet,Male,Lenn De Smet,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-04-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,26.0,2020-12-04Z,NaN,active,yes,NaN,NaN,Lenn De Smet
96yp38h6rm09nluuvlyy18and,Nick,Shinton,Nick,Shinton,Male,N. Shinton,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2001-05-10,Aalst,Belgium,4wbzjcclyefma1ourvjsu4q2j,196.0,81.0,left,33.0,2020-07-01Z,2024-07-22Z,active,no,NaN,NaN,NaN
9xvik8av83pfnqwwt85unf504,Joaquin,Seys,Joaquin,Seys,Male,J. Seys,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2005-03-28,Oostende,Belgium,4wbzjcclyefma1ourvjsu4q2j,168.0,52.0,left,5.0,2022-07-01Z,2024-08-15Z,active,no,NaN,NaN,NaN
9yyedlzj1ke15xb91ait55xm2,Amine,Et-Taïbi,Amine,Et-Taïbi,Male,A. Et-Taïbi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2003-02-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,15.0,2023-07-01Z,NaN,active,yes,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN
9z6gig2dmhz738cfm9l23nxuc,Kaye,Furo Tamuno Iyowuna,Kaye,Furo,Male,K. Furo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2007-02-06,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,NaN,right,21.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN
a86u8n8a4m46bd6mc2ydhqvbo,Bruce,Deuwel,Bruce,Deuwel,Male,B. Deuwel,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2005-11-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,24.0,2023-03-18Z,NaN,active,yes,NaN,NaN,NaN
ac5ihcnef0we4sklhnmxgn3mc,Axl,De Corte,Axl,De Corte,Male,A. De Corte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2006-03-24,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,left,20.0,2022-11-24Z,NaN,active,yes,NaN,NaN,NaN
ahje1y6v4dlmq4ath0rfcql90,Benjamin,Thoresen Faraas,Benjamin,Faraas,Male,B. Faraas,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-09-08,Flisa,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,NaN,right,9.0,2023-08-23Z,2025-01-30Z,active,no,NaN,NaN,NaN
avnrtae50pid6aomt6sq3dqi2,Denzel,De Roeve,Denzel,De Roeve,Male,D. De Roeve,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-08-10,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,2.0,2021-02-20Z,2025-03-03Z,active,no,NaN,NaN,NaN
bkmv9zdoazi53yhb6m3693ml0,Jesse,Eugen Bisiwu,Jesse,Bisiwu,Male,J. Bisiwu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2008-01-22,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,42.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN
bwk0ralfmstrrsy3lsatedfmy,Daniel Alejandro,Pérez Córdova,Daniel,Pérez,Male,D. Pérez,Venezuela,1er0616j12s9yghuzvsx76d5v,Attacker,player,2002-01-17,Caracas,Venezuela,1er0616j12s9yghuzvsx76d5v,190.0,77.0,right,30.0,2021-01-17Z,2023-08-31Z,active,no,NaN,NaN,NaN
bxyh65iew0ohtym9i7o4w5k2d,Tim,Smolders,Tim,Smolders,Male,T. Smolders,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,assistant coach,1980-08-26,Geel,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,79.0,right,NaN,2021-02-13Z,2023-10-10Z,active,no,NaN,NaN,NaN
byji9z9s1zb07t92wiyg4hk9h,Nicky,Hayen,Nicky,Hayen,Male,N. Hayen,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1980-08-16,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,78.0,right,NaN,2023-07-29Z,2024-03-18Z,active,no,NaN,NaN,NaN
cuk796fcj1r5p615xxh4b2s5w,Mahdi Musa,Kallon,Mahdi Musa,Kallon,Male,M. Kallon,Sierra Leone,7kilikg56sxc0dsd6168dr57b,Attacker,player,2006-11-29,NaN,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN,NaN,NaN,31.0,2023-07-01Z,2023-12-31Z,active,no,NaN,NaN,NaN
cy4iqzsaxd9c9v07s4m93caac,Jonathan Roland,Foss,Jonathan,Foss,Male,J. Foss,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-06-25,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,29.0,2022-08-01Z,2023-09-01Z,active,no,NaN,NaN,NaN
d0neh5vcdezvb0ful49zguiok,Alejandro,Granados Torres,Alejandro,Granados,Male,Alejandro Granados,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,2006-05-30,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,NaN,8.0,2023-08-08Z,NaN,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN
eb3l3tb849tldd26shre947ze,Liam,De Smet,Liam,De Smet,Male,Liam De Smet,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-04-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,16.0,2020-11-19Z,NaN,active,yes,NaN,NaN,Liam De Smet
eijjhbf26cxm9v3z2or0v952h,Shion,Homma,Shion,Homma,Male,S. Homma,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,2000-08-09,Murakami,Japan,lxyibh89lpdc0bfian1nx0xq,164.0,59.0,right,62.0,2022-07-16Z,2024-06-30Z,active,no,NaN,NaN,NaN
en92fwgmg9h9vydu5jy7g1wd0,Mathis,Labro,Mathis,Labro,Male,M. Labro,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2005-02-25,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,35.0,2022-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN
11ys1gz739c2d1erzx21t91ih,Kéres Angelau,Masangu,Kéres,Masangu,Male,K. Masangu,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2000-03-07,Antwerp,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,76.0,right,16.0,NaN,NaN,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
2fbq6ac2mma2tyjc2kqrpfms4,Arnaud Pierre,Dony,Arnaud,Dony,Male,A. Dony,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-05-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,170.0,70.0,left,85.0,NaN,NaN,active,no,NaN,NaN,NaN
2hr7skflmxmpiiauz04h185ey,Bruny,Nsimba,Bruny,Nsimba,Male,B. Nsimba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2000-04-05,Bukunzao,Angola,3k53bkrjx5zsxchc6e3mcd834,181.0,63.0,right,77.0,NaN,NaN,active,yes,Angola,3k53bkrjx5zsxchc6e3mcd834,NaN
2mlhzuv74jc84rckx21ctofd,Kosei,Tani,Kosei,Tani,Male,K. Tani,Japan,lxyibh89lpdc0bfian1nx0xq,Goalkeeper,player,2000-11-22,Sakai,Japan,lxyibh89lpdc0bfian1nx0xq,190.0,87.0,right,26.0,NaN,NaN,active,no,NaN,NaN,NaN
2mx9xgoht1ilcopfvxnfj54gl,Olivier,Myny,Oliver,Myny,Male,O. Myny,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1994-11-10,Zwevegem,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,67.0,right,14.0,NaN,NaN,active,no,NaN,NaN,NaN
2qs78gdgvpcn8t24t3qtqisx5,Ibrahima Sory,Sankhon,Ibrahima,Sankhon,Male,I. Sankhon,Guinea,4i9sg55wigitrfx7290f59ceo,Defender,player,1996-01-01,Forécariah,Guinea,4i9sg55wigitrfx7290f59ceo,177.0,72.0,right,20.0,NaN,NaN,active,no,NaN,NaN,NaN
30iec2e8y60m5wcze38shw5qs,Desmond,Ofori Acquah,Desmond,Acquah,Male,D. Acquah,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2002-07-23,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,NaN,right,23.0,NaN,NaN,active,no,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
39307g4mv5kms5rtlss0x756,Jordy Solly,Soladio Kandolo,Jordy,Soladio,Male,J. Soladio,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1998-02-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,79.0,right,98.0,NaN,NaN,active,no,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN
3kh2tj1jgvkr18cucy31jkj4l,Jonathan Michael,Rowell,Jonny,Rowell,Male,J. Rowell,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1989-09-10,Newcastle upon Tyne,England,1fk5l4hkqk12i7zske6mcqju6,180.0,80.0,right,6.0,NaN,NaN,active,no,NaN,NaN,NaN
44wkjarpwaqu9i3squip59zh1,Timmy,Simons,Timmy,Simons,Male,T. Simons,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1976-12-11,Diest,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,79.0,right,NaN,NaN,NaN,active,no,NaN,NaN,NaN
4nm01ui1f4ym7xmp8469j7v8p,Julien,Devriendt,Julien,Devriendt,Male,J. Devriendt,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1998-11-25,Vilvoorde,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,79.0,right,13.0,NaN,NaN,active,yes,NaN,NaN,NaN
5hpwbv3k81cm9k80ob9t9k5at,Michaël,Lallemand,Michaël,Lallemand,Male,M. Lallemand,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1993-02-11,Eupen,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,71.0,right,9.0,NaN,NaN,active,yes,NaN,NaN,NaN
5j8jlykegiplbh3tr6zed88a1,Nathan Christian,Rôdes,Nathan,Rôdes,Male,N. Rôdes,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1997-12-11,Etterbeek,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,75.0,right,18.0,NaN,NaN,active,yes,NaN,NaN,NaN
62sjiqsjew0w1f4q04znxcnvt,Ridwane,M'Barki,Ridwane,M'Barki,Male,R. M'Barki,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1994-07-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,68.0,right,7.0,NaN,NaN,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
73sjfmu98sl5nzbo5iq7mmnhm,Abdoulaye,Yahaya,Abdoulaye,Yahaya,Male,A. Yahaya,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,player,2001-10-07,Bertoua,Cameroon,4eb9feio6u267dd1jcwaf38mt,170.0,NaN,left,17.0,NaN,NaN,active,no,NaN,NaN,NaN
77px2f7a0ihv8dchncdfj7r9x,Lennard,Hens,Lennard,Hens,Male,L. Hens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1996-02-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,70.0,right,10.0,NaN,NaN,active,yes,NaN,NaN,NaN
7kxo4k09nnr0b45bckvpjyxp0,Pieter,De Bot,Pieter,De Bot,Male,P. De Bot,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,assistant coach,1992-01-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
863wevd1kdzq5sd7qpmhr4lqs,Fabio Michel,Ferraro,Fabio,Ferraro,Male,F. Ferraro,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-09-03,Halle,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,73.0,left,88.0,NaN,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
8lqo2ajhgjockasmd198nai1,Joedrick,Pupe,Joedrick,Pupe,Male,J. Pupe,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1997-06-04,Brugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,76.0,left,3.0,NaN,NaN,active,yes,NaN,NaN,NaN
8pikky0bmotvh3u1bpxqhcyxh,Kobe,Cools,Kobe,Cools,Male,K. Cools,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1997-07-25,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,192.0,85.0,right,21.0,NaN,NaN,active,yes,NaN,NaN,NaN
9h387d958yi17abof2f8yorca,Zakaria Dalil,Atteri,Zakaria,Atteri,Male,Z. Atteri,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2002-02-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,NaN,left,17.0,NaN,NaN,active,no,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
9lovskc6dp3c0a5g2ce76oy51,Stefano,Marzo,Stefano,Marzo,Male,S. Marzo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1991-03-22,Lommel,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,71.0,right,28.0,NaN,NaN,active,no,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
9zgwaxf6pxwpyq05g5w6w6ket,Dylan,Ragolle,Dylan,Ragolle,Male,D. Ragolle,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1994-05-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,5.0,NaN,NaN,active,no,NaN,NaN,NaN
ahul5krkti8jznba0phg4cdsl,Xavier,Gies,Xavier,Gies,Male,X. Gies,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1996-12-27,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,1.0,NaN,NaN,active,no,NaN,NaN,NaN
aj2ijda4gkkp8nk8sos1rlsyd,Kjetil Guillaume,Borry,Kjetil,Borry,Male,K. Borry,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1994-08-16,Tielt,Belgium,4wbzjcclyefma1ourvjsu4q2j,190.0,75.0,NaN,4.0,NaN,NaN,active,no,NaN,NaN,NaN
bzkfzeay6kppgionl62ofoixh,Nicolas Antoine,Rajsel,Nicolas,Rajsel,Male,N. Rajsel,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Attacker,player,1993-05-31,Pontoise,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,178.0,NaN,right,11.0,NaN,NaN,active,no,France,7gww28djs405rfga69smki84o,NaN
cegach91yxjz3wzspukimvjhm,Antoine Claude,De Bodt,Antoine,De Bodt,Male,A. De Bodt,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1999-10-17,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,12.0,NaN,NaN,active,no,Haiti,5mp58o38d0mr5qt8g4o6l7efg,NaN
cf2o582okjedbi634145y6aui,Valerii,Dubko,Valerii,Dubko,Male,V. Dubko,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,2001-03-22,Donetsk,Ukraine,315w6fk6umfzf4qvba3t55u61,181.0,76.0,left,23.0,NaN,NaN,active,no,NaN,NaN,NaN
cog2vp76lmir7dt76pgrkspyi,Ali,Akman,Ali,Akman,Male,A. Akman,Türkiye,6kd6webenogylfgwt2aa9l6vx,Attacker,player,2002-04-18,Bursa,Türkiye,6kd6webenogylfgwt2aa9l6vx,173.0,65.0,right,19.0,NaN,NaN,active,no,NaN,NaN,NaN
d84fbf4fb9s4b33nwi7lgpqfo,Louange,Muhire,Louange,Muhire,Male,L. Muhire,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2003-04-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,27.0,NaN,NaN,active,no,NaN,NaN,NaN
f2sstvj3crr2fi2daejp925ed,Kenneth,Houdret,Kenneth,Houdret,Male,K. Houdret,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1993-08-09,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,70.0,left,25.0,NaN,NaN,active,no,NaN,NaN,NaN
pi2sxs616a52jvpfywgwjowl,Gilles,Ruyssen,Gilles,Ruyssen,Male,G. Ruyssen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1994-06-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,85.0,NaN,22.0,NaN,NaN,active,yes,NaN,NaN,NaN
t0aa2a7p5ss7qpowu87qqhgp,Jasper,Van Oudenhove,Jasper,Van Oudenhove,Male,J. Van Oudenhove,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1998-11-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,67.0,left,8.0,NaN,NaN,active,yes,NaN,NaN,NaN
1gkafh9k8w1u24mw86drnro5w,Saïdou Nourou,Touré,Saïdou,Touré,Male,S. Touré,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2007-02-09,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,80.0,NaN,NaN,active,yes,NaN,NaN,NaN
1xwmx2ydxa5zeqo12778h83ro,Nolan,Martens,Nolan,Martens,Male,N. Martens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-07-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,64.0,NaN,NaN,active,no,NaN,NaN,NaN
27oqrenibu7guji4mwcm4k8wk,Matthias,Pieklak,Matthias,Pieklak,Male,M. Pieklak,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2006-09-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,193.0,93.0,NaN,71.0,NaN,NaN,active,no,NaN,NaN,NaN
