id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,secondNationality,secondNationalityId,knownName
4sgxth7onhb5mu29bgyupby3u,Jubril,Chukwu-Emeka Adedeji,Jubril,Adedeji,Male,J. Adedeji,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2000-05-25,NaN,England,1fk5l4hkqk12i7zske6mcqju6,182.0,72.0,right,7.0,2024-01-01Z,2025-03-27Z,active,no,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
4tbch5xcj60qkybw4r3wg7kr9,Kristoffer,Bangsbo Wichmann,Kristoffer,Wichmann,Male,K. Wichmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1981-06-16,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,85.0,NaN,NaN,2025-04-23Z,2025-07-11Z,active,no,NaN,NaN,NaN
5521epytthhw9afm2r3jn3384,Valdemar,Møller Damgaard,Valdemar,Damgaard,Male,V. Møller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-05-20,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,62.0,right,28.0,2024-03-29Z,NaN,active,yes,NaN,NaN,NaN
5fy3phxcsh85o47mo8qrw6n10,Jack,Cassidy,Jack,Cassidy,Male,J. Cassidy,England,1fk5l4hkqk12i7zske6mcqju6,NaN,assistant coach,1990-02-04,London,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,NaN,2025-02-23Z,NaN,active,yes,Republic of Ireland,63nepb66un7juhglo2g6rezcl,NaN
5hw5sfiqhzg7mnghdp52f7fqi,John Warwick,Iredale,John,Iredale,Male,J. Iredale,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,1999-08-01,Sydney,Australia,u5ieemi69z72c3bgczyy68lo,186.0,86.0,right,19.0,2024-07-08Z,2025-01-07Z,active,no,NaN,NaN,NaN
5lz41celw55rz3zh8pohclw5w,Oliver,Ross,Oliver,Ross,Male,O. Ross,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-10-10,Aalborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,74.0,right,10.0,2021-08-30Z,NaN,active,yes,NaN,NaN,NaN
5vrsflxiv2dgfa8199a2qxsve,Kelvin Pius,John,Kelvin,John,Male,K. John,Tanzania,3rramsla3ovuhxks28wq1kirb,Attacker,player,2003-06-10,Morogoro,Tanzania,3rramsla3ovuhxks28wq1kirb,179.0,73.0,right,27.0,2024-06-15Z,NaN,active,yes,NaN,NaN,NaN
697f50qoetodmfe8ybcuey2ac,Elison,Makolli,Elison,Makolli,Male,E. Makolli,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2005-01-10,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,90.0,right,33.0,2025-02-02Z,NaN,active,yes,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN
6v1kpakd3t0jhnoh1eh75ev4k,Kasper,Stie Davidsen,Kasper,Davidsen,Male,K. Davidsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-01-25,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,67.0,right,16.0,2023-06-15Z,2025-06-08Z,active,no,NaN,NaN,NaN
7yst1mucy7jynmpzu1thox2i,Lars,Kramer,Lars,Kramer,Male,L. Kramer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1999-07-11,Zaandam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,75.0,right,4.0,2022-06-15Z,2025-06-30Z,active,no,NaN,NaN,NaN
8bi1tlz62rjwyak4pnnzgp562,Andres,Jasson,Andres,Jasson,Male,A. Jasson,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-01-17,NaN,USA,7hr2f89v44y65dyu9k92vprwn,175.0,70.0,right,17.0,2024-06-15Z,NaN,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN
8mkrj5bnkyhx8kutc4656cy96,Mylian Tenoch,Jiménez,Mylian,Jiménez,Male,M. Jiménez,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-01-13,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,63.0,left,6.0,2024-07-02Z,2025-08-07Z,active,no,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN
8vi3l756ez0e96k7muvg4ekbu,Bjarne,Pudel,Bjarne,Pudel,Male,B. Pudel,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2001-05-09,Versmold,Germany,36min0qztu8eydwvpv8t1is0m,188.0,83.0,left,13.0,2024-07-11Z,NaN,active,yes,NaN,NaN,NaN
974s3rwvb2ls1k1no4hlaz8ph,Diego,Caballo Alonso,Diego,Caballo,Male,Diego Caballo,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1994-02-17,Salamanca,Spain,49ih1pwv3ahshdf8uzrimi54c,171.0,67.0,left,15.0,2023-07-05Z,2025-01-06Z,active,no,NaN,NaN,NaN
a2l4ep71txn2edtjjcgewai5m,Vincent Carsten Maria,Müller,Vincent,Müller,Male,V. Müller,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2000-08-23,Köln,Germany,36min0qztu8eydwvpv8t1is0m,190.0,91.0,right,1.0,2024-06-15Z,NaN,active,yes,NaN,NaN,NaN
bcdp9e3dezuaybm8ndrsanbx0,Marc Langskov,Nielsen,Marc,Nielsen,Male,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-05-16,Rønne,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,69.0,left,5.0,2024-07-20Z,NaN,active,yes,NaN,NaN,NaN
bm3k1knugkwa8z319dscr2yhg,Travis Enrique,Hernes,Travis,Hernes,Male,T. Hernes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-11-04,Heradsbygda,Norway,7f16iy4w8u8ogyn6pfooqwv5z,179.0,72.0,right,26.0,2025-01-17Z,2025-06-30Z,active,no,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
brinkgys7026490q3ixx6h9uc,Nóel Atli,Arnórsson,Nóel Atli,Arnórsson,Male,N. Arnórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2006-09-30,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,185.0,72.0,left,24.0,2023-08-14Z,NaN,active,yes,NaN,NaN,NaN
cimgdip8em45rbnjq5fwlrx90,Bertram Peter,Skovgaard,Bertram,Skovgaard,Male,B. Skovgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2007-02-21,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,NaN,right,39.0,2024-10-24Z,NaN,active,yes,NaN,NaN,NaN
cul6phe87idi5dn1hsfywxhwp,Rody,de Boer,Rody,de Boer,Male,R. de Boer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1997-08-22,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,89.0,right,22.0,2023-08-25Z,NaN,active,yes,NaN,NaN,NaN
cw6s5hf1tytvb98vjuosz9r6d,Rasmus,Thelander,Rasmus,Thelander,Male,R. Thelander,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-07-09,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,87.0,right,26.0,2023-01-01Z,2024-09-01Z,active,no,NaN,NaN,NaN
de0dokhb6u6hts2hu5aupgiga,Kasper Poul,Mølgaard Jørgensen,Kasper,Jørgensen,Male,K. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-11-07,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,80.0,right,20.0,2023-01-09Z,2025-06-23Z,active,no,NaN,NaN,NaN
dj2f6zk2cd8u9lt6odoei9cdl,Andreas,Bruus,Andreas,Bruus,Male,A. Bruus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-01-16,Greve Strand,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,71.0,right,14.0,2024-09-02Z,2025-06-30Z,active,no,NaN,NaN,NaN
dq2eqqywinhsh9ijg8amqyp78,Sebastian,Villaume Otoa,Sebastian,Otoa,Male,S. Otoa,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-05-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,75.0,right,3.0,2022-09-10Z,2025-01-16Z,active,no,NaN,NaN,NaN
dv0suyzy1i57u7x1l1rm94bv8,Malthe,Kjølby,Malthe,Kjølby,Male,M. Kjølby,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-01-13,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,190.0,NaN,right,44.0,2024-05-16Z,2025-06-30Z,active,no,NaN,NaN,NaN
e7wytawxwiszq1aass5ujio7o,Marcus,Bonde,Marcus,Bonde,Male,M. Bonde,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2007-02-11,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,47.0,2025-05-17Z,NaN,active,yes,NaN,NaN,NaN
ejixz16616b7krftxyzv9yiac,Mads,Bomholt,Mads,Bomholt,Male,M. Bomholt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-12-30,Hadsund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,174.0,67.0,left,21.0,2023-07-21Z,NaN,active,yes,NaN,NaN,NaN
eyx42tgneccybvhk8bfhtcaqy,Malthe,Højholt,Malthe,Højholt,Male,M. Højholt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-04-16,Hjørring,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,65.0,right,14.0,2019-03-13Z,2024-08-13Z,active,no,NaN,NaN,NaN
ezi8426ran0bffeyfvloc2ihg,Mohamed Amar Diddo,Diagne,Amar,Diagne,Male,A. Diagne,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-01-02,København,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,65.0,right,37.0,2024-03-29Z,NaN,active,yes,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN
hpzxgnwobdttfgd04dykf26t,Oumar,Diakhité,Oumar,Diakhité,Male,O. Diakhité,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,1993-12-09,Kedougou,Senegal,6hhqyhr5cwq2pfprlazyposyk,190.0,84.0,right,2.0,2024-07-20Z,2025-06-11Z,active,no,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN
rv6r0bwbl75er38wklyfpsr9,Nicklas,Helenius Jensen,Nicklas,Helenius,Male,N. Helenius,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1991-05-08,Svenstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,196.0,85.0,right,9.0,2023-01-17Z,NaN,active,yes,NaN,NaN,NaN
10lj2qekb1e4c8ful68b1pazt,Tobias,Pajbjerg Anker,Tobias,Anker,Male,T. Anker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-03-06,Herning,Denmark,5adf60vwiw2f2mibyq1k4ex7i,194.0,NaN,left,4.0,2023-07-29Z,2024-12-31Z,active,no,NaN,NaN,NaN
1h31bvtbae4q0edlp0u672hn9,Jesper,Hansen,Jesper,Hansen,Male,J. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1985-03-31,Slangerup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,78.0,right,1.0,2021-06-17Z,NaN,active,yes,NaN,NaN,NaN
26wmniyab5c3n946w2ezh37kk,Oskar,Skou Haugstrup,Oskar,Haugstrup,Male,O. Haugstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,60.0,2025-03-29Z,2025-07-13Z,active,no,NaN,NaN,NaN
3fxf2je8r5tx5bax9ircvr95g,Stefen Erwan,Tchamche,Stefen,Tchamche,Male,S. Tchamche,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-01-08,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,61.0,2025-05-03Z,NaN,active,yes,NaN,NaN,NaN
3gemcjqban843su9c9y5l2sk4,Jacob Florentin,Andersen,Jacob,Andersen,Male,J. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-01-26,Galten,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,78.0,right,26.0,2022-04-02Z,NaN,active,yes,NaN,NaN,NaN
3l3v5wj4c7vtqqwu05b526590,Jonas,Jensen-Abbew,Jonas,Jensen-Abbew,Male,J. Jensen-Abbew,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-04-20,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,86.0,left,40.0,2024-02-01Z,NaN,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
3sadup8mjwu4dc96wz6lmixn9,Patrick,Mortensen,Patrick,Mortensen,Male,P. Mortensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1989-07-13,Kopenhagen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,81.0,right,9.0,2019-01-12Z,NaN,active,yes,NaN,NaN,NaN
3sog1gsk11bwwrf7l7wm2j7dg,Mikkel,Kannegaard Kristensen,Mikkel,Kannegaard,Male,M. Kannegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-07-05,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,72.0,left,25.0,2023-02-25Z,2025-02-03Z,active,no,NaN,NaN,NaN
3uytpqx0e0jr6zgbfl1znsm7e,Tobias,Bech Kristensen,Tobias,Bech,Male,T. Bech,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-02-19,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,77.0,left,31.0,2023-06-26Z,NaN,active,yes,NaN,NaN,NaN
43q9ytkbmtk5y3tgv77v7pmg9,Mads Emil,Møller Madsen,Mads Emil,Madsen,Male,M. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-01-14,Skanderborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,84.0,left,7.0,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN
4vmgmzg2004twoc39sk7zkzqh,Neo Gift,Links,Gift,Links,Male,G. Links,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Midfielder,player,1998-10-02,Rustenburg,South Africa,1kiwby3xmt97m3ejw76qs4i6k,170.0,60.0,left,11.0,2019-09-01Z,NaN,active,yes,NaN,NaN,NaN
5f4qlbohzja204gxm9tkiekq2,Leopold,Wahlstedt,Leopold,Wahlstedt,Male,L. Wahlstedt,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1999-07-04,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,80.0,right,22.0,2024-07-03Z,NaN,active,yes,NaN,NaN,NaN
5lssweodhkyifhj333v6f6r6c,Tobias,Bach,Tobias,Bach,Male,T. Bach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-06-04,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,193.0,86.0,left,23.0,2024-01-05Z,NaN,active,yes,NaN,NaN,NaN
5qvy65ckiigykkowpyco05zv9,Mikkel,Duelund Poulsen,Mikkel,Duelund,Male,M. Duelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-06-29,Århus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,74.0,both,20.0,2024-07-01Z,2025-06-30Z,active,no,NaN,NaN,NaN
5zvghimmgu52ei5xz3qav4wt0,Frej,Elkjær Andersen,Frej,Elkjær,Male,F. Elkjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2007-05-05,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,37.0,2024-04-21Z,2025-07-13Z,active,no,NaN,NaN,NaN
61sojkdsmaz9hbwaskt4rws15,Mikael Neville,Anderson,Mikael,Anderson,Male,M. Anderson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1998-07-01,Reykjavik,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,180.0,69.0,right,8.0,2021-09-01Z,2025-07-08Z,active,no,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
654obqy73ov2t5800r2woo6w9,Michael,Osei Akoto,Michael,Akoto,Male,M. Akoto,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-10-03,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,188.0,72.0,right,27.0,2023-06-15Z,2025-06-30Z,active,no,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
6jgd09iosfe5mn3tputmjx2ad,Max Mcauley,Power,Max,Power,Male,M. Power,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1993-07-27,Birkenhead,England,1fk5l4hkqk12i7zske6mcqju6,181.0,77.0,right,16.0,2024-09-02Z,2025-04-30Z,active,no,NaN,NaN,NaN
6m4anciafmzc24s44xszymbc9,Peter Nicolai,Kruse Bjur,Peter,Bjur,Male,P. Bjur,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-02-02,Rødovre,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,77.0,left,21.0,2023-01-27Z,2024-08-16Z,active,no,NaN,NaN,NaN
6my7s0ezr6jldotm1w6nk7b9x,Frederik,Beyer Tingager,Frederik,Tingager,Male,F. Tingager,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1993-02-22,Holbæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,198.0,94.0,right,5.0,2019-01-04Z,NaN,active,yes,NaN,NaN,NaN
76av5tb8cxhmr0yh3pbmk8npw,Frederik,Emmery Søgaard,Frederik,Emmery,Male,F. Emmery,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2006-12-25,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,178.0,57.0,left,47.0,2024-05-15Z,NaN,active,yes,NaN,NaN,NaN
7je01bs3a4q6c2gd02ee6da3u,Kristian Fredrik,Malt Arnstad,Kristian,Arnstad,Male,K. Arnstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2003-09-07,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,175.0,60.0,right,10.0,2024-08-31Z,NaN,active,yes,NaN,NaN,NaN
8og8nxbkcb63van4llvpkbe8l,Nicolai,Søberg Poulsen,Nicolai,Poulsen,Male,N. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1993-08-15,Randers,Denmark,5adf60vwiw2f2mibyq1k4ex7i,176.0,70.0,both,6.0,2019-06-15Z,NaN,active,yes,NaN,NaN,NaN
8xrco8qhcvplvc3wmcschoi22,Tobias,Mølgaard Henriksen,Tobias,Mølgaard,Male,T. Mølgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-07-22,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,75.0,right,14.0,2022-06-15Z,NaN,active,yes,NaN,NaN,NaN
9delpquqv81o7ftrgefb0wpp0,Luka,Callø Carstensen,Luka,Callø,Male,L. Callø,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-05-10,Skødstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,71.0,right,33.0,2024-04-13Z,2025-02-03Z,active,no,NaN,NaN,NaN
9lecsi8eqpy3jj9zvvhahkvmc,Mathias Dahl,Sauer,Mathias,Sauer,Male,M. Sauer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-04-02,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,181.0,73.0,left,30.0,2025-01-01Z,2025-03-27Z,active,no,NaN,NaN,NaN
9trvbmdwo8fkndwjz9mr1bfmx,Kristoffer-August,Sundquist Klaesson,Kristoffer,Klaesson,Male,K. Klaesson,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2000-11-27,Oslo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,189.0,76.0,left,13.0,2024-09-30Z,2025-01-30Z,active,no,NaN,NaN,NaN
asfu3i70ss0wqmdenqpx37p7u,Kevin Enkido,Yakob,Kevin Enkido,Yakob,Male,Kevin Yakob,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,2000-10-10,Gothenburg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,75.0,right,17.0,2022-08-26Z,NaN,active,yes,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Kevin Yakob
aswmi1pnkzkvkexp8ngief6j9,Felix Olof Allan Nelson,Beijmo,Felix,Beijmo,Male,F. Beijmo,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1998-01-31,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,185.0,77.0,right,2.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN
ay9j8i8y82h9h23blxqwzisyc,Tómas Óli,Kristjánsson,Tómas,Kristjánsson,Male,T. Kristjánsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2008-02-27,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,52.0,2025-05-15Z,2025-07-13Z,active,no,NaN,NaN,NaN
bxea3tj0tpi7zmf6k5jtut889,Sigurd,Hauso Haugen,Sigurd,Haugen,Male,S. Haugen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1997-07-17,Haugesund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,77.0,right,NaN,2024-07-01Z,2024-09-02Z,active,no,NaN,NaN,NaN
bz77hr28a1yskifpuvzu8smsq,Youssouph Mamadou,Badji,Youssouph,Badji,Male,Y. Badji,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,2001-12-20,Ziguinchor,Senegal,6hhqyhr5cwq2pfprlazyposyk,192.0,80.0,right,15.0,2024-09-02Z,NaN,active,yes,NaN,NaN,NaN
c6wip4rfbv5a932cilwjssup6,Jonathan,Jørgensen Hutters,Jonathan,Hutters,Male,J. Hutters,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-02-21,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,78.0,right,32.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN
ca1b5707pdpx0ucug40ggnahh,Frederik,Brandhof,Frederik,Brandhof,Male,F. Brandhof,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-07-05,Skive,Denmark,5adf60vwiw2f2mibyq1k4ex7i,182.0,72.0,right,29.0,2021-07-01Z,2025-06-16Z,active,no,NaN,NaN,NaN
cgkvw4q8ddcjl0po181upzwx6,Eric Andre,Kahl,Eric,Kahl,Male,E. Kahl,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2001-09-27,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,178.0,69.0,left,19.0,2021-07-24Z,NaN,active,yes,Thailand,71wqq15l0mvpl4lneayzzh44g,NaN
