id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,knownName
6ku0jg8ge6pq84kevjtt8lmqy,Jésah,Mabepa Ayessa Ondze,Jésah,Ayessa,Male,J. Mabepa Ayessa Ondze,France,7gww28djs405rfga69smki84o,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,player,2000-01-09,Caen,France,7gww28djs405rfga69smki84o,187.0,89.0,right,31.0,2024-07-01Z,active,yes,NaN,NaN
7k7ov98sovbpoxhq2cv8yoic5,Christopher,Ibayi,Christopher,Ibayi,Male,C. Ibayi,Congo,1s2y6o0lwj69dj5ib5pid8f6r,France,7gww28djs405rfga69smki84o,Attacker,player,1995-07-18,Porto-Vecchio,France,7gww28djs405rfga69smki84o,187.0,85.0,right,9.0,2024-01-19Z,active,no,2025-01-25Z,NaN
7wcsnaj8tmpfvs0r5tmyx0v10,Everson Junior,Pereira da Silva,Everson Junior,Pereira da Silva,Male,Everson,France,7gww28djs405rfga69smki84o,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2003-11-07,Nice,France,7gww28djs405rfga69smki84o,178.0,70.0,right,17.0,2023-08-08Z,active,yes,NaN,Everson
84ikqi9s3lng1mo4lxwq210wl,Thomas Mathieu Romain,Mangani,Thomas,Mangani,Male,T. Mangani,France,7gww28djs405rfga69smki84o,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1987-04-29,Carpentras,France,7gww28djs405rfga69smki84o,183.0,79.0,left,6.0,2022-07-01Z,active,yes,NaN,NaN
8wz2w0267i1845k87hxsgandh,François-Joseph,Sollacaro,François-Joseph,Sollacaro,Male,F. Sollacaro,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1994-03-21,Ajaccio,France,7gww28djs405rfga69smki84o,182.0,76.0,right,16.0,2014-05-01Z,active,yes,NaN,NaN
8xdro10lnnavya42lg4w9d5hw,Bilal,Merouga,Bilal,Merouga,Male,B. Merouga,France,7gww28djs405rfga69smki84o,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2005-04-27,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,right,NaN,2024-11-14Z,active,yes,NaN,NaN
8xjbikjp0eac2i3xspmen5dxx,Mathieu,Michel,Mathieu,Michel,Male,M. Michel,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1991-09-04,Nîmes,France,7gww28djs405rfga69smki84o,189.0,85.0,right,1.0,2023-07-01Z,active,no,2024-10-14Z,NaN
9bkmr1gybyw8iuliqkxew3e5m,Ghjuvanni,Quilichini,Ghjuvanni,Quilichini,Male,G. Quilichini,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2002-09-01,Ajaccio,France,7gww28djs405rfga69smki84o,182.0,70.0,right,30.0,2024-07-01Z,active,yes,NaN,NaN
9gkwm67y96bxu0tsu69vpustm,Julien,Anziani,Julien,Anziani,Male,J. Anziani,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1999-06-23,NaN,France,7gww28djs405rfga69smki84o,176.0,68.0,right,25.0,2024-07-09Z,active,yes,NaN,NaN
9leqizk7l7dissuavtdm1uvx0,Owen,Martinez-Jullien,Owen,Martinez-Jullien,Male,O. Martinez-Jullien,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2005-04-13,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,36.0,2024-03-30Z,active,yes,NaN,NaN
9ybvdcrptkrpvvpj4jx3pfs2x,Matthieu Emmanuel Wilfrid,Huard,Matthieu,Huard,Male,M. Huard,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1998-05-09,Neuilly-sur-Seine,France,7gww28djs405rfga69smki84o,175.0,75.0,left,12.0,2024-08-29Z,active,yes,NaN,NaN
aii53irl7o16jueb7zzy5wclx,Mathieu,Chabert,Mathieu,Chabert,Male,M. Chabert,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1978-12-05,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2024-07-01Z,active,no,2025-01-04Z,NaN
am6xykrxjymw2qpqli6upysq,Al Hassan,Touré,Al Hassan,Touré,Male,A. Touré,Australia,u5ieemi69z72c3bgczyy68lo,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2000-05-30,Guéckédou,Guinea,4i9sg55wigitrfx7290f59ceo,185.0,82.0,right,19.0,2024-01-15Z,active,no,2025-04-04Z,NaN
aogplm8biq55y5mvp133atuc5,Thierry,Debès,Thierry,Debes,Male,T. Debès,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1974-01-13,Strasbourg,France,7gww28djs405rfga69smki84o,185.0,70.0,NaN,NaN,2025-01-04Z,active,yes,NaN,NaN
ap21n3rt03nx7r2lk1dfry1ud,Aboubakary,Kanté,Aboubakary,Kanté,Male,A. Kanté,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,France,7gww28djs405rfga69smki84o,Attacker,player,1994-08-11,Pontoise,France,7gww28djs405rfga69smki84o,184.0,80.0,left,27.0,2024-08-28Z,active,yes,NaN,NaN
axr22oa5kxbe175u81g7ljfh0,Ivane,Chegra,Ivane,Chegra,Male,I. Chegra,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Midfielder,player,2004-03-03,Montreuil,France,7gww28djs405rfga69smki84o,180.0,67.0,right,21.0,2024-07-01Z,active,yes,NaN,NaN
azk7wn4uaxapkbi9whxa6elzp,Valentin,Jacob,Valentin,Jacob,Male,V. Jacob,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1994-06-15,Paris,France,7gww28djs405rfga69smki84o,171.0,67.0,right,10.0,2023-07-04Z,active,yes,NaN,NaN
b5b0yjjsd7wq2xq7elcduho2c,Julien,Prenant-Caporossi,Julien,Prenant-Caporossi,Male,J. Prenant-Caporossi,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2006-02-23,NaN,France,7gww28djs405rfga69smki84o,172.0,NaN,right,39.0,2024-08-24Z,active,yes,NaN,NaN
c8jbelpxioe6w60li6rch0gk5,Stephen,Quemper,Stephen,Quemper,Male,S. Quemper,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1993-05-12,Morlaix,France,7gww28djs405rfga69smki84o,178.0,74.0,left,3.0,2023-07-21Z,active,yes,NaN,NaN
ce6z3bhvhmoplnisz3a1bcf10,Anthony Joseph Patrick,Strata,Tony,Strata,Male,T. Strata,Romania,17oj2qrzqlkhdjvazum10sx2i,France,7gww28djs405rfga69smki84o,Defender,player,2004-09-07,Marseille,Romania,17oj2qrzqlkhdjvazum10sx2i,177.0,68.0,right,23.0,2023-04-15Z,active,yes,NaN,NaN
cgtf73oy2cgruajlpqohfx3v9,Benjamin,Santelli,Benjamin,Santelli,Male,B. Santelli,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1991-11-16,Bastia,France,7gww28djs405rfga69smki84o,180.0,77.0,left,99.0,2024-07-13Z,active,yes,NaN,NaN
cn8hz731tl3myqaq50meprok4,Mehdi Guillermo Moh,Puch-Herrantz,Mehdi,Puch-Herrantz,Male,M. Puch-Herrantz,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Midfielder,player,2004-01-20,Paris,France,7gww28djs405rfga69smki84o,175.0,72.0,right,8.0,2022-08-25Z,active,yes,NaN,NaN
cujgdqrikyjt36scc23zcbkk5,Mohamed Baki,Youssouf,Mohamed,Youssouf,Male,M. Youssouf,Comoros,40fy8dkxp9lwfufwmbnctzlz6,France,7gww28djs405rfga69smki84o,Defender,player,1988-03-26,Paris,France,7gww28djs405rfga69smki84o,169.0,65.0,left,20.0,2018-07-01Z,active,yes,NaN,NaN
d2j70qk8jb8t33cz5kvq63dp0,Zyed,Beltaief,Zyed,Beltaief,Male,Z. Beltaief,Algeria,1ayprcriqhb8iv10ch70clppu,France,7gww28djs405rfga69smki84o,Attacker,player,2006-03-27,Paris,France,7gww28djs405rfga69smki84o,181.0,NaN,right,33.0,2024-10-04Z,active,yes,NaN,NaN
da81277761mvu8idmy1ekqdw5,Yoann,Touzghar,Yoann,Touzghar,Male,Y. Touzghar,Tunisia,2um1icx6ftp1auliaxyw0ou6y,France,7gww28djs405rfga69smki84o,Attacker,player,1986-11-29,Avignon,France,7gww28djs405rfga69smki84o,179.0,75.0,right,7.0,2022-08-24Z,active,yes,NaN,NaN
i0pvdl0hx7idtfi0xymygmp5,Clément,Vidal,Clément,Vidal,Male,C. Vidal,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2000-06-18,Montpellier,France,7gww28djs405rfga69smki84o,181.0,73.0,right,5.0,2022-07-01Z,active,yes,NaN,NaN
iwdw7gstefpeg5ax75s6uwic,Sacha,Contena,Sacha,Contena,Male,S. Contena,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2005-10-04,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,40.0,2022-02-18Z,active,yes,NaN,NaN
14shspwzw6jt6xbu43ox74ct1,Victor,Lobry,Victor,Lobry,Male,V. Lobry,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1995-06-16,Soissons,France,7gww28djs405rfga69smki84o,181.0,74.0,left,8.0,2025-01-20Z,active,yes,NaN,NaN
1k1zsipuhr1o3hv17j4uiz5uy,Nordine,Kandil,Nordine,Kandil,Male,N. Kandil,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Attacker,player,2001-10-31,Strasbourg,France,7gww28djs405rfga69smki84o,167.0,63.0,left,10.0,2024-08-30Z,active,yes,NaN,NaN
27rvy5c5l3x2a9lqv0l87e4et,Louis Didace,Mafouta,Louis,Mafouta,Male,L. Mafouta,Central African Republic,4grlavjd5jd86praiug1voxmd,France,7gww28djs405rfga69smki84o,Attacker,player,1994-07-02,Beaumont-sur-Oise,France,7gww28djs405rfga69smki84o,181.0,76.0,right,9.0,2023-07-11Z,active,yes,NaN,NaN
2y815of4aqzx3ipbtwww5e87o,Owen,Géne,Owen,Géne,Male,O. Géne,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,France,7gww28djs405rfga69smki84o,Midfielder,player,2003-03-19,Nanterre,France,7gww28djs405rfga69smki84o,185.0,78.0,right,25.0,2021-07-01Z,active,no,2025-02-11Z,NaN
3a3g5m2jdbmzf69uy0bju16qy,Ange Josué,Chibozo,Ange,Chibozo,Male,A. Chibozo,Benin,3o5wco7tkqgfmys9exmt5fo2h,NaN,NaN,Attacker,player,2003-07-01,Adromè,Benin,3o5wco7tkqgfmys9exmt5fo2h,175.0,69.0,right,17.0,2024-07-01Z,active,yes,NaN,NaN
46t5apniokz08yjuoz0e6mvbo,Ilan,Daf,Ilan,Daf,Male,I. Daf,France,7gww28djs405rfga69smki84o,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2007-05-24,NaN,France,7gww28djs405rfga69smki84o,184.0,NaN,right,77.0,2025-05-09Z,active,yes,NaN,NaN
49xug3bnh2bfiqmtl900e2exg,Mactar,Tine,Mactar,Tine,Male,M. Tine,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,2002-06-18,Guédiawaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,187.0,78.0,right,58.0,2024-01-05Z,active,yes,NaN,NaN
4c3pwnxhk5vyxh3sxppw8vob9,Andrew Thomas,Carroll,Andy,Carroll,Male,A. Carroll,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Attacker,player,1989-01-06,Gateshead,England,1fk5l4hkqk12i7zske6mcqju6,193.0,79.0,left,99.0,2023-09-01Z,active,no,2024-09-18Z,NaN
4jpefmzlu5sb10pe97r7wauqc,Patrick Lassana,Carraro Injai,Patrick,Carraro Injai,Male,P. Carraro Injai,France,7gww28djs405rfga69smki84o,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,2006-06-03,Évry,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,42.0,2024-11-15Z,active,yes,NaN,NaN
4kiu6lcnspn4lxunf8c48hmmt,Omar,Daf,Omar,Daf,Male,O. Daf,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,coach,1977-02-12,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,177.0,70.0,both,NaN,2023-07-01Z,active,yes,NaN,NaN
4ub3k7tgpxtzdkxbt23h2w7x0,Rayan,Lutin,Rayan,Lutin,Male,R. Lutin,Comoros,40fy8dkxp9lwfufwmbnctzlz6,France,7gww28djs405rfga69smki84o,Midfielder,player,2003-01-16,Villepinte,France,7gww28djs405rfga69smki84o,170.0,NaN,left,27.0,2022-07-01Z,active,yes,NaN,NaN
569oxy3ov29ssewihysoupuj9,Thomas,Monconduit,Thomas,Monconduit,Male,T. Monconduit,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1991-02-10,Drancy,France,7gww28djs405rfga69smki84o,184.0,83.0,right,37.0,2025-02-03Z,active,yes,2025-06-30Z,NaN
5k4i7sf5t5k57024h57t470gk,Oscar,Aïssat,Oscar,Aïssat,Male,O. Aïssat,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,player,2007-02-15,Ivry-sur-Seine,France,7gww28djs405rfga69smki84o,173.0,NaN,right,NaN,2024-11-15Z,active,yes,NaN,NaN
6o2tffdjtdueojbhahe3w66i2,Rémy,Vita,Rémy,Vita,Male,R. Vita,Comoros,40fy8dkxp9lwfufwmbnctzlz6,France,7gww28djs405rfga69smki84o,Defender,player,2001-04-01,Alençon,France,7gww28djs405rfga69smki84o,170.0,66.0,left,19.0,2024-07-24Z,active,yes,2025-06-30Z,NaN
716mplrclf6kbaxweemawpst0,Mohamed,Jaouab,Mohamed,Jaouab,Male,M. Jaouab,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,Defender,player,2002-05-14,Kasba Tadla,Morocco,2xdcc39z1k79pnjbtn9x31wdh,190.0,75.0,right,13.0,2024-08-30Z,active,yes,2025-06-30Z,NaN
71wr74as8y1zynycj68qull91,Régis,Gurtner,Régis,Gurtner,Male,R. Gurtner,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1986-12-08,Saverne,France,7gww28djs405rfga69smki84o,182.0,82.0,right,1.0,2015-07-01Z,active,yes,NaN,NaN
7dyjaa2dxsw8g8iymz8spp9ed,Alexis,Sauvage,Alexis,Sauvage,Male,A. Sauvage,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1991-10-30,Charleville- Mézières,France,7gww28djs405rfga69smki84o,186.0,82.0,right,16.0,2023-07-20Z,active,yes,NaN,NaN
7hvpya2uk8qj13x09twoshm38,Nathan,Talbot,Nathan,Talbot,Male,N. Talbot,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,2007-09-12,Pontoise,France,7gww28djs405rfga69smki84o,NaN,NaN,right,59.0,2025-05-09Z,active,yes,NaN,NaN
7odoohwyitf9jxn83iqz7ktn8,Louis,Moussier,Louis,Moussier,Male,L. Moussier,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,2006-04-05,NaN,France,7gww28djs405rfga69smki84o,175.0,NaN,right,35.0,2024-09-11Z,active,yes,NaN,NaN
e8o145zyrt1h2l7ywh80lt8no,Pape Mamadou,Sy,Pape,Sy,Male,P. Sy,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Goalkeeper,player,1997-05-02,Louga,Senegal,6hhqyhr5cwq2pfprlazyposyk,193.0,NaN,right,61.0,2024-07-26Z,active,yes,NaN,NaN
85n9nt673fj0927h3lwthtus4,Abdelhamid,Aït Boudlal,Abdelhamid,Aït Boudlal,Male,A. Aït Boudlal,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,Defender,player,2006-04-16,Marrakesh,Morocco,2xdcc39z1k79pnjbtn9x31wdh,190.0,78.0,right,6.0,2025-02-03Z,active,yes,2025-06-30Z,NaN
8dzj77484ksw50bmv97p6wlwp,Olivier,Lagarde,NaN,NaN,Male,O. Lagarde,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,assistant coach,NaN,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2015-07-01Z,active,yes,NaN,NaN
8lpvbhknp7frkr6ylk8z7wxsk,Messy,Mubundu Manitu,Messy,Manitu,Male,M. Manitu,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN,Midfielder,player,2006-01-05,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,177.0,NaN,left,18.0,2024-07-01Z,active,yes,NaN,NaN
9ikbvdv0xaw8af7pbtdlyf9xw,Joan Lenny Yannis,Tincrès,Joan,Tincrès,Male,J. Tincrès,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,2006-06-17,Mantes-la-Jolie,France,7gww28djs405rfga69smki84o,188.0,NaN,right,78.0,2025-02-03Z,active,yes,2025-06-30Z,NaN
9rwn5wckqcb5inw1dhhmpj1t5,Frank Thierry,Boya,Frank,Boya,Male,F. Boya,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Midfielder,player,1996-07-01,Douala,Cameroon,4eb9feio6u267dd1jcwaf38mt,195.0,83.0,right,29.0,2023-09-01Z,active,no,2025-02-03Z,NaN
akq9hj97nxuynobvsvcvrabqh,Antoine Arthur,Léautey,Antoine,Léautey,Male,A. Léautey,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,1996-04-14,Versailles,France,7gww28djs405rfga69smki84o,172.0,66.0,left,7.0,2022-07-01Z,active,yes,NaN,NaN
alaq9p5yvl0hv3vp18apzct90,Malick,Mbaye,Malick,Mbaye,Male,M. Mbaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,2004-04-06,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,173.0,71.0,right,11.0,2025-02-03Z,active,yes,2025-06-30Z,NaN
as0dtrnilrm9n5qiibc462pzo,Yanis,Rafii,Yanis,Rafii,Male,Y. Rafii,France,7gww28djs405rfga69smki84o,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2005-06-26,Reims,France,7gww28djs405rfga69smki84o,186.0,NaN,right,51.0,2025-02-13Z,active,yes,NaN,NaN
aw07l5d6hk6ucyazu1damahp0,Yvan,Ikia Dimi,Yvan,Ikia Dimi,Male,Y. Ikia Dimi,France,7gww28djs405rfga69smki84o,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Attacker,player,2004-09-26,Villeneuve-Saint-Georges,France,7gww28djs405rfga69smki84o,170.0,56.0,left,26.0,2023-08-01Z,active,no,2025-01-14Z,NaN
bgy7pwkohorzxj126191qqj1l,Mamadou,Fofana,Mamadou,Fofana,Male,M. Fofana,Mali,d0v29nncgikdswlxpdq553zz,NaN,NaN,Defender,player,1998-01-21,Bamako,Mali,d0v29nncgikdswlxpdq553zz,187.0,75.0,both,2.0,2021-08-12Z,active,no,2025-01-31Z,NaN
bxb5trtzllty8eqteifyw4zit,Sébastien Mathieu,Corchia,Sébastien,Corchia,Male,S. Corchia,France,7gww28djs405rfga69smki84o,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1990-11-01,Noisy-le-Sec,France,7gww28djs405rfga69smki84o,176.0,69.0,right,14.0,2023-07-01Z,active,yes,NaN,NaN
cilrte00tf4ydflxa58zs2sr8,Amine Amar Omar,Chabane,Amine,Chabane,Male,A. Chabane,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,2006-08-15,Les Lilas,France,7gww28djs405rfga69smki84o,183.0,80.0,right,39.0,2024-05-17Z,active,yes,NaN,NaN
cohx5xx24rw5sh5kc7fwet6vo,Matthieu,Rongier,Matthieu,Rongier,Male,M. Rongier,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,2002-04-10,Amiens,France,7gww28djs405rfga69smki84o,185.0,75.0,right,30.0,2020-07-01Z,active,yes,NaN,NaN
cu2noj1tzmvl5unu2wazyiqs4,Ibrahim Cheick Junior,Fofana,Ibrahim,Fofana,Male,I. Fofana,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Midfielder,player,2003-10-02,Divo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,187.0,72.0,right,45.0,2022-07-01Z,active,yes,NaN,NaN
cy3vzq7864k1kmi49xvqzdxjo,Mohamed Amine,El Idrissi,Mohamed,El Idrissi,Male,M. El Idrissi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Midfielder,player,2005-04-20,Orléans,France,7gww28djs405rfga69smki84o,172.0,NaN,right,23.0,2024-11-15Z,active,yes,NaN,NaN
d02uxudioxez972krliidzyzt,Kylian,Kaïboué,Kylian,Kaïboué,Male,K. Kaïboué,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,player,1998-08-20,Firminy,France,7gww28djs405rfga69smki84o,179.0,65.0,right,20.0,2023-07-01Z,active,yes,NaN,NaN
d0lfji3l89s1vl27m3vcpotuc,Elyèss Houssa,Dao,Elyèss,Dao,Male,E. Dao,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Attacker,player,2006-11-20,Toulouse,France,7gww28djs405rfga69smki84o,183.0,NaN,right,22.0,2024-07-10Z,active,no,2025-02-03Z,NaN
dj74sk08nazmufcqkukne232s,Foly,Amegatse Ayika,Foly,Amegatse,Male,F. Amegatse,France,7gww28djs405rfga69smki84o,Togo,3jiuckrqd0zejkm452st5dyq7,Defender,player,2006-09-20,NaN,France,7gww28djs405rfga69smki84o,188.0,NaN,left,36.0,2025-03-06Z,active,yes,NaN,NaN
e7vw1y23q46yzmcq57v5ayjo4,Siaka,Bakayoko,Siaka,Bakayoko,Male,S. Bakayoko,France,7gww28djs405rfga69smki84o,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,2005-05-26,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,188.0,55.0,left,34.0,2023-08-01Z,active,yes,NaN,NaN
e8tla0ve5zuyb3jmxnd3q44k4,Krys-Anthony Madou,Kouassi,Krys,Kouassi,Male,K. Kouassi,France,7gww28djs405rfga69smki84o,NaN,NaN,Attacker,player,2007-03-08,Créteil,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,41.0,2024-11-15Z,active,yes,NaN,NaN
ecugyt8z6gxpu3xsv81ritmok,Iliès,Abdelkrim,Iliès,Abdelkrim,Male,I. Abdelkrim,France,7gww28djs405rfga69smki84o,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,player,2006-12-05,Paris,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2024-11-15Z,active,yes,NaN,NaN
evqrz11stvxt77stov4i0mtck,Adem,Karchi,Adem,Karchi,Male,A. Karchi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Defender,player,2006-03-21,Amiens,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,2024-12-20Z,active,yes,NaN,NaN
ew1thxs8j5mwwqh075kzsjq0a,Osaze,Urhoghide,Osaze,Urhoghide,Male,O. Urhoghide,England,1fk5l4hkqk12i7zske6mcqju6,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2000-07-04,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,78.0,right,5.0,2023-07-24Z,active,no,2025-02-11Z,NaN
