id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,secondNationality,secondNationalityId,knownName
6ck9f1ppvl65nui0x71q80jx1,Gianluca,Caprari,Gianluca,Caprari,Male,G. Caprari,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1993-07-30,Roma,Italy,25f2cmb2r8mk5rj92tzer6kvv,176.0,72.0,right,10.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN
6r2xfmixeizxzt19lna2jjwgk,Leonardo,Colombo,Leonardo,Colombo,Male,L. Colombo,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2005-06-04,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,175.0,64.0,right,21.0,2024-11-23Z,NaN,active,yes,NaN,NaN,NaN
721e4tx2wrwb4kd9w80fcq19l,Samuele,Birindelli,Samuele,Birindelli,Male,S. Birindelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1999-07-19,Pisa,Italy,25f2cmb2r8mk5rj92tzer6kvv,175.0,68.0,right,19.0,2022-07-07Z,NaN,active,yes,NaN,NaN,NaN
7hpqorabm83ld5dds4o5b07pw,Andrea,Vailati,Andrea,Vailati,Male,A. Vailati,Italy,25f2cmb2r8mk5rj92tzer6kvv,Goalkeeper,player,2007-08-04,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,180.0,78.0,right,12.0,2024-10-05Z,NaN,active,yes,NaN,NaN,NaN
843bhdms10ejv4vyh4hi2nxsl,Keita,Baldé Diao,Keita,Baldé,Male,K. Baldé,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,1995-03-08,Arbúcies,Spain,49ih1pwv3ahshdf8uzrimi54c,181.0,80.0,both,17.0,2025-02-13Z,NaN,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN
8c5btf6abhx9cxkew943d08wk,Nicolas,Galazzi,Nicolas,Galazzi,Male,N. Galazzi,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2000-12-18,Pavia,Italy,25f2cmb2r8mk5rj92tzer6kvv,182.0,NaN,left,23.0,2025-07-08Z,NaN,active,yes,NaN,NaN,NaN
8zke93n0uca6gf2jihqby28d1,Hernani,Azevedo Júnior,Hernani,Azevedo Júnior,Male,Hernani,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1994-03-27,São Gonçalo do Sapucaí,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,188.0,77.0,right,8.0,2026-01-09Z,NaN,active,yes,NaN,NaN,Hernani
903x54qc5wtaaxbijztgngbf9,Paolo,Bianco,Paolo,Bianco,Male,P. Bianco,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,coach,1977-08-20,Ordona,Italy,25f2cmb2r8mk5rj92tzer6kvv,180.0,78.0,right,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN
91sgvwun5559mwe9bszj4xql1,Andrea,Petagna,Andrea,Petagna,Male,A. Petagna,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1995-06-30,Trieste,Italy,25f2cmb2r8mk5rj92tzer6kvv,190.0,85.0,left,37.0,2024-07-01Z,NaN,active,yes,NaN,NaN,NaN
9k1ytj3z42ggp14vkn39hiymt,Pedro,Mba Obiang Avomo,Pedro,Obiang,Male,Pedro Obiang,Equatorial Guinea,4z1n5a2w0i7miu70ot64452ak,Midfielder,player,1992-03-27,Alcalà de Henares,Spain,49ih1pwv3ahshdf8uzrimi54c,185.0,75.0,right,14.0,2025-07-01Z,NaN,active,yes,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN
aban9izzsgyr3okfpymwdljv9,Paulo Daniel,Dentello Azzi,Paulo Daniel,Dentello Azzi,Male,Paulo Azzi,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1994-07-15,Bragança Paulista,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,188.0,80.0,right,7.0,2025-08-11Z,NaN,active,yes,Syria,3tsnzfkszhsktmhsmwar1tvp8,Paulo Azzi
ac4saxgx8emqfsxwmlq9cubkk,Kevin Maussi,Martins,Kevin,Martins,Male,K. Martins,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,2005-01-31,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,180.0,78.0,right,70.0,2024-09-25Z,2025-09-01Z,active,no,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
akuyf0uf6ev1es1zjhs9fss89,Per Arvid,Viking Brorsson,Arvid,Brorsson,Male,A. Brorsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1999-05-08,Örebro,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,81.0,right,2.0,2025-01-29Z,NaN,active,yes,NaN,NaN,NaN
avfk92va8p76ginzhbfapfe38,Nicolò,Ballabio,Nicolò,Ballabio,Male,N. Ballabio,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2008-03-01,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,50.0,2026-01-09Z,NaN,active,yes,NaN,NaN,NaN
bbuj82xbepnufd1jihw52we8k,Aljaž,Strajnar,Aljaz,Strajnar,Male,A. Strajnar,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Goalkeeper,player,2007-08-16,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,43.0,2025-08-19Z,NaN,active,yes,NaN,NaN,NaN
bcqsti42fhzap385lnfe4auhh,Patrick,Ciurria,Patrick,Ciurria,Male,P. Ciurria,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1995-02-09,Sassuolo,Italy,25f2cmb2r8mk5rj92tzer6kvv,178.0,67.0,both,26.0,2021-07-31Z,NaN,active,yes,NaN,NaN,NaN
chjjcy789cuwlsik2ibmubtyi,Andrea,Carboni,Andrea,Carboni,Male,A. Carboni,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2001-02-04,Sorgono,Italy,25f2cmb2r8mk5rj92tzer6kvv,187.0,70.0,left,44.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN
co64kf1o4ts76szvfg4ck8sgk,Jacopo,Sardo,Jacopo,Sardo,Male,J. Sardo,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2005-03-08,Roma,Italy,25f2cmb2r8mk5rj92tzer6kvv,186.0,80.0,right,16.0,2025-07-01Z,2026-01-09Z,active,no,NaN,NaN,NaN
dhcs1i74n6ptkahopsdt57iz9,Filippo,Pensalfini,Filippo,Pensalfini,Male,F. Pensalfini,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,assistant coach,1977-02-08,Rimini,Italy,25f2cmb2r8mk5rj92tzer6kvv,185.0,77.0,left,NaN,2025-10-01Z,NaN,active,yes,NaN,NaN,NaN
dq037w5t3ht5zgd75mue4p1pl,Dany,Mota Carvalho,Dany,Mota Carvalho,Male,Dany Mota,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,1998-05-02,Niederkorn,Luxembourg,f2r46apchse9eg3n9c9pupfs,180.0,74.0,right,47.0,2020-07-01Z,NaN,active,yes,Luxembourg,f2r46apchse9eg3n9c9pupfs,Dany Mota
duqiler25n63ksi0fxreo50mi,Andrea,Colpani,Andrea,Colpani,Male,A. Colpani,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1999-05-11,Brescia,Italy,25f2cmb2r8mk5rj92tzer6kvv,184.0,69.0,left,28.0,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN
dy22o5pv45wk4pkp5mlf3vk0k,Samuele,Capolupo,Samuele,Capolupo,Male,S. Capolupo,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2006-04-08,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,27.0,2025-08-10Z,NaN,active,yes,NaN,NaN,NaN
e0o7l3yd8fuzlr3xsbihpmvis,Kevin,Zeroli,Kevin,Zeroli,Male,K. Zeroli,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2005-01-11,Busto Arsizio,Italy,25f2cmb2r8mk5rj92tzer6kvv,176.0,60.0,right,18.0,2025-02-03Z,2026-01-07Z,active,no,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN
e1stdqg5nnekau6lis7nqsg0k,Adam,Bakoune,Adam,Bakoune,Male,A. Bakoune,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2006-02-06,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,right,24.0,2025-07-05Z,NaN,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
ep1bhk6t6sudlhjjz20j199ed,Silvere,Ganvoula M'boussy,Silvere,Ganvoula,Male,S. Ganvoula,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Attacker,player,1996-06-29,Brazzaville,Congo,1s2y6o0lwj69dj5ib5pid8f6r,191.0,90.0,right,35.0,2025-02-02Z,2025-08-25Z,active,no,NaN,NaN,NaN
eqb9vu09rjjofy9iksko10qac,Lorenzo,Lucchesi,Lorenzo,Lucchesi,Male,L. Lucchesi,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2003-05-09,Firenze,Italy,25f2cmb2r8mk5rj92tzer6kvv,190.0,NaN,left,3.0,2025-07-18Z,2026-06-30Z,active,yes,NaN,NaN,NaN
ez84mmwnccba4l4mprch00962,Omari Nathan,Forson,Omari,Forson,Male,O. Forson,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2004-07-20,NaN,England,1fk5l4hkqk12i7zske6mcqju6,179.0,74.0,left,11.0,2024-07-01Z,NaN,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
qadq5lc0ut9nf7ejcgd2wgdl,Luca,Ravanelli,Luca,Ravanelli,Male,L. Ravanelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1997-01-06,Trento,Italy,25f2cmb2r8mk5rj92tzer6kvv,187.0,75.0,right,13.0,2025-08-11Z,NaN,active,yes,NaN,NaN,NaN
thnje2i2s96fcbuscj57053p,Armando,Izzo,Armando,Izzo,Male,A. Izzo,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1992-03-02,Napoli,Italy,25f2cmb2r8mk5rj92tzer6kvv,183.0,78.0,right,4.0,2023-07-05Z,NaN,active,yes,NaN,NaN,NaN
1bhy8ma8pm9qzqv412tz5l39x,Massimiliano,Guidetti,Massimiliano,Guidetti,Male,M. Guidetti,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,assistant coach,1976-08-28,Como,Italy,25f2cmb2r8mk5rj92tzer6kvv,172.0,69.0,NaN,NaN,2024-07-01Z,NaN,active,yes,NaN,NaN,NaN
1hvgbjwatv31ex1cbx1tizmga,Oliver,Urso,Oliver,Urso,Male,O. Urso,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-04-29,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,29.0,2024-07-11Z,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
1ifix7gv2ybt3z0i21ff5xh5g,Matteo,Enza,Matteo,Enza,Male,M. Enza,Italy,25f2cmb2r8mk5rj92tzer6kvv,Goalkeeper,player,2007-04-09,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,22.0,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN
1rze7aetma0d5as8f0m62jysp,Diomandè Yann Cedric,Gondo,Cedric,Gondo,Male,C. Gondo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1996-11-25,Divo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,187.0,75.0,right,11.0,2024-07-01Z,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
1sun0xisv7sjgro4ofi3najv8,Simone,Bonetti,Simone,Bonetti,Male,S. Bonetti,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2004-10-25,Reggio Emilia,Italy,25f2cmb2r8mk5rj92tzer6kvv,189.0,NaN,left,43.0,2025-07-02Z,NaN,active,yes,NaN,NaN,NaN
1xc40u07ey12xs2y6l0zh0kr8,Andrea,Bozzolan,Andrea,Bozzolan,Male,A. Bozzolan,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2004-02-23,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,178.0,NaN,left,3.0,2025-07-11Z,NaN,active,yes,NaN,NaN,NaN
28dtpnqybcsgclmaw7qrzjsic,Francesco Pio,Vallarelli,Francesco,Vallarelli,Male,F. Vallarelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2005-05-16,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,6.0,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN
29xm21ncyacdz7zrr3czue6z9,Mario,Sampirisi,Mario,Sampirisi,Male,M. Sampirisi,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1992-10-31,Caltanisetta,Italy,25f2cmb2r8mk5rj92tzer6kvv,188.0,75.0,right,31.0,2023-08-27Z,NaN,active,yes,NaN,NaN,NaN
2dqmby3q4qpqd9671gaulnhn8,Charlys Matheus,Lima Pontes,Charlys Matheus,Lima Pontes,Male,Charlys,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2004-02-19,Maceió,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,186.0,70.0,right,8.0,2025-08-31Z,2026-06-30Z,active,yes,NaN,NaN,Charlys
2os2xde8tdxbpamab8kngnhuc,Edoardo,Motta,Edoardo,Motta,Male,E. Motta,Italy,25f2cmb2r8mk5rj92tzer6kvv,Goalkeeper,player,2005-01-13,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,194.0,87.0,right,1.0,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN
2wa5gbz3brc2gslxcvr8ocz4l,Davide,Dionigi,Davide,Dionigi,Male,D. Dionigi,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,coach,1974-01-10,Modena,Italy,25f2cmb2r8mk5rj92tzer6kvv,180.0,NaN,NaN,NaN,2025-03-31Z,NaN,active,yes,NaN,NaN,NaN
3szefvs9tify783fquwyb6b55,Alessandro,Tripaldelli,Alessandro,Tripaldelli,Male,A. Tripaldelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1999-02-09,Naples,Italy,25f2cmb2r8mk5rj92tzer6kvv,182.0,77.0,left,33.0,2025-09-01Z,NaN,active,yes,NaN,NaN,NaN
46fytvafrqyu3vtgxyi8fantg,Oumar,Conte,Oumar,Conte,Male,O. Conte,Guinea,4i9sg55wigitrfx7290f59ceo,Attacker,player,2007-01-14,NaN,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,NaN,91.0,2025-07-02Z,NaN,active,yes,NaN,NaN,NaN
4s4hxo5i01vk445sngznndcr9,Lorenzo,Sibilano,Lorenzo,Sibilano,Male,L. Sibilano,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,assistant coach,1978-07-10,Bari,Italy,25f2cmb2r8mk5rj92tzer6kvv,183.0,83.0,NaN,NaN,2025-03-31Z,NaN,active,yes,NaN,NaN,NaN
4vl1wn7navia2ubfzugcuuiac,Martín Eduardo,Suárez Debattista,Martín,Suárez,Male,M. Suárez,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Midfielder,player,2004-06-16,Montevideo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,179.0,72.0,right,15.0,2026-01-08Z,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,Martín Suárez
5bl5jmtr2ttcy1tvodz1s1p05,Lorenzo,Libutti,Lorenzo,Libutti,Male,L. Libutti,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1997-09-17,Melfi,Italy,25f2cmb2r8mk5rj92tzer6kvv,180.0,70.0,right,17.0,2019-07-27Z,NaN,active,yes,NaN,NaN,NaN
5nwu937qz4ixuok37vhifthqs,Noa,Kljajić,Noa,Kljajic,Male,N. Kljajić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2006-05-19,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2024-08-19Z,2025-09-01Z,active,no,NaN,NaN,NaN
5tuxdk8ntjz8psm5fj17bhn2s,Tomas,Lepri,Tomas,Lepri,Male,T. Lepri,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2003-04-22,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,right,27.0,2025-12-09Z,2026-01-13Z,active,no,NaN,NaN,NaN
5xz06g6vwwcj2obolarumk4mi,Massimo,Bertagnoli,Massimo,Bertagnoli,Male,M. Bertagnoli,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,1999-02-26,Verona,Italy,25f2cmb2r8mk5rj92tzer6kvv,185.0,74.0,right,26.0,2025-07-08Z,NaN,active,yes,NaN,NaN,NaN
7azsecjon4qnet52kug2xv8k4,Nuhu,Shaibu,Nuhu,Shaibu,Male,N. Shaibu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2004-01-01,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,57.0,2023-07-01Z,2025-08-26Z,active,no,NaN,NaN,NaN
7fhdf2sxenizituugeu0fb2ll,Andrea,Meroni,Andrea,Meroni,Male,A. Meroni,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1997-01-09,Empoli,Italy,25f2cmb2r8mk5rj92tzer6kvv,188.0,85.0,right,13.0,2024-07-05Z,2025-09-01Z,active,no,NaN,NaN,NaN
7u5vt9rgh3sbu8lbf2ivaf622,Matteo,Rover,Matteo,Rover,Male,M. Rover,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1999-02-20,Motta di Livenza,Italy,25f2cmb2r8mk5rj92tzer6kvv,186.0,78.0,right,23.0,2025-07-18Z,NaN,active,yes,NaN,NaN,NaN
7ys2kqt9bjq57p72pzubsoacq,Tobías Elián,Reinhart,Tobías,Reinhart,Male,T. Reinhart,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2000-05-21,Lomas de Zamora,Argentina,2vovxa97k7v7ofa85dah2xktb,176.0,70.0,right,16.0,2024-01-02Z,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
8b9zxa11mctjdx084rmdxrd9l,Manolo,Portanova,Manolo,Portanova,Male,M. Portanova,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2000-06-02,Napoli,Italy,25f2cmb2r8mk5rj92tzer6kvv,183.0,79.0,NaN,90.0,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN
9a4i8i66bch7834l9vmmgg55g,Mathis Thierry,Lambourde Frontier,Mathis,Lambourde,Male,M. Lambourde,France,7gww28djs405rfga69smki84o,Attacker,player,2006-01-09,Les Lilas,France,7gww28djs405rfga69smki84o,179.0,72.0,left,93.0,2025-09-01Z,2026-06-30Z,active,yes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,NaN
9limozpkw5q6qsc6zmr4lutat,Andrea,Seculin,Andrea,Seculin,Male,A. Seculin,Italy,25f2cmb2r8mk5rj92tzer6kvv,Goalkeeper,player,1990-07-14,Gorizia,Italy,25f2cmb2r8mk5rj92tzer6kvv,191.0,83.0,right,12.0,2025-08-09Z,NaN,active,yes,NaN,NaN,NaN
a4b6ypd1g9771iiy4s7hckt7t,Danilo,Quaranta,Danilo,Quaranta,Male,D. Quaranta,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,1997-03-23,Teramo,Italy,25f2cmb2r8mk5rj92tzer6kvv,192.0,79.0,left,14.0,2025-08-04Z,NaN,active,yes,NaN,NaN,NaN
c8vkca2q4vypf9rwcqvkdbfxm,Luca,Belardinelli,Luca,Belardinelli,Male,L. Belardinelli,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2001-03-14,Ravenna,Italy,25f2cmb2r8mk5rj92tzer6kvv,190.0,NaN,right,57.0,2026-01-09Z,2026-06-30Z,active,yes,NaN,NaN,NaN
cgtus22t5hl8nzjr7f4y4hixg,Natan,Girma,Natan,Girma,Male,N. Girma,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,2001-12-11,Lausanne,Switzerland,3bh70jgvc5mn58x0byjkuda17,190.0,NaN,right,80.0,2023-07-20Z,NaN,active,yes,Eritrea,76fkjar42okgr6loos2xb6ka1,NaN
cudl1cjc8kxshfbhatms7aooa,Elayis,Tavşan,Elayis,Tavsan,Male,E. Tavşan,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-04-30,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,74.0,left,10.0,2025-07-16Z,2026-06-30Z,active,yes,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
cuxmaqf8jbdxjen0a04mzsul1,Manuel,Marras,Manuel,Marras,Male,M. Marras,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1993-07-09,Genova,Italy,25f2cmb2r8mk5rj92tzer6kvv,168.0,63.0,left,7.0,2024-08-30Z,NaN,active,yes,NaN,NaN,NaN
d628vftgks12ww31sy4hwxq1g,Leonardo,Mendicino,Leonardo,Mendicino,Male,L. Mendicino,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2006-06-25,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,182.0,73.0,right,44.0,2025-08-09Z,2026-06-30Z,active,yes,NaN,NaN,NaN
d8t0dp2uf72qs2qjy9lq9ugyy,Andrea,Papetti,Andrea,Papetti,Male,A. Papetti,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,player,2002-07-03,Cernusco sul Naviglio,Italy,25f2cmb2r8mk5rj92tzer6kvv,189.0,83.0,right,2.0,2025-07-09Z,NaN,active,yes,NaN,NaN,NaN
dtuphwvi177shw5ljlgyh1h5g,Roque Martín,Maisterra,Roque,Maisterra,Male,R. Maisterra,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2006-04-14,NaN,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,NaN,72.0,2025-08-01Z,NaN,active,yes,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN
e5m0a950efxo8ne0yj5c7q5n8,Edoardo,Cavaliere,Edoardo,Cavaliere,Male,E. Cavaliere,Monaco,22j7jr6dlpt6w5xx8oqr80sf4,Attacker,player,2006-05-30,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,98.0,2025-05-12Z,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
ehc6ecm0m0xczrjd1wx1epno4,Damiano,Basili,Damiano,Basili,Male,D. Basili,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2004-02-02,Roma,Italy,25f2cmb2r8mk5rj92tzer6kvv,192.0,NaN,right,19.0,2025-07-01Z,2026-01-09Z,active,no,NaN,NaN,NaN
evkgrslmleq311byixv6qbydx,Leo,Štulac,Leo,Stulac,Male,L. Štulac,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Midfielder,player,1994-09-26,Koper,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,175.0,70.0,right,5.0,2024-08-02Z,2026-06-30Z,active,yes,NaN,NaN,NaN
