id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,endDate,status,active,secondNationality,secondNationalityId,knownName
4nza6p6xf5avjgfso96e7vztg,Jakub,Niedbała,Jakub,Niedbala,Male,J. Niedbała,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-02-11,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,178.0,65.0,both,67.0,2022-04-16Z,2023-08-09Z,active,no,NaN,NaN,NaN
6hdfz2mxfptzgyldvlbip2e39,Patryk,Dziczek,Patryk,Dziczek,Male,P. Dziczek,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1998-03-25,Gliwice,Poland,27baqb7359ywdvsxxklx1kn11,182.0,80.0,right,16.0,2022-08-31Z,NaN,active,yes,NaN,NaN,NaN
6xcsdb1vqt3tg8oukbow964no,Marcel,Bykowski,Marcel,Bykowski,Male,M. Bykowski,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2004-11-29,Athens,Greece,6lpgd60z890no2v46zdecrcss,178.0,75.0,right,29.0,2023-07-11Z,2024-02-20Z,active,no,Greece,6lpgd60z890no2v46zdecrcss,NaN
7iwmabib5dwilig14fm0du1nt,Miłosz,Szczepański,Milosz,Szczepanski,Male,M. Szczepański,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1998-03-22,Nowy Sącz,Poland,27baqb7359ywdvsxxklx1kn11,168.0,60.0,right,30.0,2023-09-01Z,2025-06-23Z,active,no,NaN,NaN,NaN
7qu0qz8c7xik26o96iix88416,Michael,Ameyaw,Michael,Ameyaw,Male,M. Ameyaw,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2000-09-16,Łódź,Poland,27baqb7359ywdvsxxklx1kn11,176.0,75.0,right,19.0,2021-07-01Z,2024-09-06Z,active,no,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
7uy4h0q3bevo7rcp5c9q23e8l,Damian,Kądzior,Damian,Kadzior,Male,D. Kądzior,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1992-06-16,Białystok,Poland,27baqb7359ywdvsxxklx1kn11,174.0,71.0,left,11.0,2021-07-19Z,2025-02-14Z,active,no,NaN,NaN,NaN
8nbjyom7oxg31bmnmlrp91sr9,Valerian,Gvilia,Vako,Gvilia,Male,V. Gvilia,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1994-05-24,Zugdidi,Georgia,55mqz7j6585f2jhgfhn62lomr,182.0,79.0,right,81.0,2024-03-07Z,2024-05-31Z,active,no,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN
8og5oteudjv9r0ae10lhs5a3u,Miguel,Muñoz Fernández,Miguel,Muñoz,Male,Miguel Muñoz,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1996-11-22,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,182.0,73.0,right,3.0,2021-07-01Z,2025-06-30Z,active,no,NaN,NaN,NaN
9hwxz4jig9tzvusschssz9r6d,Tihomir,Kostadinov,Tihomir,Kostadinov,Male,T. Kostadinov,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,1996-03-04,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,180.0,77.0,right,96.0,2021-12-23Z,2025-06-30Z,active,no,NaN,NaN,NaN
9qokz2ssts984e787p622rjmc,Oskar,Leśniak,Oskar,Lesniak,Male,O. Leśniak,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-10-07,Segovia,Poland,27baqb7359ywdvsxxklx1kn11,176.0,69.0,right,31.0,2022-06-20Z,NaN,active,yes,NaN,NaN,NaN
ahuuhqepl5shiwlg8f4z8mn3e,Ariel Paweł,Mosór,Ariel,Mosór,Male,A. Mosór,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2003-02-19,Katowice,Poland,27baqb7359ywdvsxxklx1kn11,184.0,82.0,right,2.0,2021-07-01Z,2024-08-22Z,active,no,NaN,NaN,NaN
ao28obmqcveh1b751phwonv11,Fabian,Piasecki,Fabian,Piasecki,Male,F. Piasecki,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1995-05-04,Wrocław,Poland,27baqb7359ywdvsxxklx1kn11,186.0,87.0,right,9.0,2024-02-02Z,2025-06-30Z,active,no,NaN,NaN,NaN
bl2fjdnidmbs7w6ykau5a2uhh,Kamil Antoni,Wilczek,Kamil,Wilczek,Male,K. Wilczek,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1988-01-14,Wodzisław Śląski,Poland,27baqb7359ywdvsxxklx1kn11,184.0,83.0,left,10.0,2022-01-31Z,2024-06-30Z,active,no,NaN,NaN,NaN
c13mrhlxqb421xscvv5e8gg7o,Dawid,Rychta,Dawid,Rychta,Male,D. Rychta,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2006-03-04,Wołomin,Poland,27baqb7359ywdvsxxklx1kn11,192.0,82.0,right,79.0,2023-07-18Z,NaN,active,yes,NaN,NaN,NaN
cztmb9a90siksck53emqdeb4l,Mateusz,Smuda,Mateusza,Smudy,Male,M. Smuda,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1971-09-13,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2021-07-01Z,NaN,active,yes,NaN,NaN,NaN
dbx5lznob6u7d0bclr2ovxx3p,Thomas Nathan,Hateley,Tom,Hateley,Male,T. Hateley,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1989-09-12,Monte Carlo,Monaco,22j7jr6dlpt6w5xx8oqr80sf4,180.0,84.0,right,24.0,2021-10-11Z,2024-06-30Z,active,no,Monaco,22j7jr6dlpt6w5xx8oqr80sf4,NaN
dv19gtc0jqvxmtxzxz3nw04wl,Jakub,Czerwiński,Jakub,Czerwinski,Male,J. Czerwiński,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1991-08-06,Krynica Zdrój,Poland,27baqb7359ywdvsxxklx1kn11,183.0,84.0,right,4.0,2018-06-14Z,NaN,active,yes,NaN,NaN,NaN
e9roqxv5v9c7rnu2n0v5eb5xx,Karol,Szymański,Karol,Szymanski,Male,K. Szymański,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1993-06-25,Szczecinek,Poland,27baqb7359ywdvsxxklx1kn11,192.0,92.0,right,33.0,2020-08-01Z,NaN,active,yes,NaN,NaN,NaN
12odpj93dqurg5nxgc61q4s9g,Tomasz,Jasik,Tomasz,Jasik,Male,T. Jasik,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1986-05-14,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2021-12-02Z,2025-05-24Z,active,no,NaN,NaN,NaN
eegtuidgioyqjgqp76cj7qsb9,Alexandros,Katranis,Alexandros,Katranis,Male,A. Katranis,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1998-05-04,Volos,Greece,6lpgd60z890no2v46zdecrcss,175.0,74.0,left,98.0,2021-09-01Z,2024-02-03Z,active,no,NaN,NaN,NaN
eo7j8m95en3u2zpwehwy7vjrp,Tomasz,Mokwa,Tomasz,Mokwa,Male,T. Mokwa,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1993-02-10,Słupsk,Poland,27baqb7359ywdvsxxklx1kn11,182.0,82.0,right,22.0,2018-08-08Z,NaN,active,yes,NaN,NaN,NaN
et0shka3qigtf9pwkd8wf1ey1,Filip,Karbowy,Filip,Karbowy,Male,F. Karbowy,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1997-09-03,Turek,Poland,27baqb7359ywdvsxxklx1kn11,178.0,84.0,right,17.0,2023-07-11Z,2025-06-30Z,active,no,NaN,NaN,NaN
kd98imbqfm5d80ykcjnvirdg,Szczepan,Mucha,Szczepan,Mucha,Male,S. Mucha,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-02-29,Bielsko-Biała,Poland,27baqb7359ywdvsxxklx1kn11,173.0,70.0,right,23.0,2023-01-23Z,2025-02-13Z,active,no,NaN,NaN,NaN
oyatrrl4rq1erkhluznzhi39,Jorge Félix,Muñoz García,Jorge,Félix,Male,Jorge Félix,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1991-08-22,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,175.0,76.0,right,7.0,2022-08-02Z,NaN,active,yes,NaN,NaN,NaN
qisxuxd3mj6c4d8oorq7tjbo,Gabriel,Kirejczyk,Gabriel,Kirejczyk,Male,G. Kirejczyk,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2003-02-12,Oświęcim,Poland,27baqb7359ywdvsxxklx1kn11,197.0,81.0,right,27.0,2021-07-20Z,2024-02-06Z,active,no,NaN,NaN,NaN
rvqiq9rz1ur11jb8skb7419m,Arkadiusz,Pyrka,Arkadiusz,Pyrka,Male,A. Pyrka,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2002-09-20,Radom,Poland,27baqb7359ywdvsxxklx1kn11,177.0,72.0,right,77.0,2020-08-04Z,2025-06-30Z,active,no,NaN,NaN,NaN
10oo5ya8jupb62jcm0poyv97u,Aleks,Ławniczak,Aleks,Lawniczak,Male,A. Ławniczak,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1999-05-05,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,189.0,87.0,right,5.0,2022-02-01Z,NaN,active,yes,NaN,NaN,NaN
1vto9g1r7vobg2tb4lq6bzh79,Mateusz,Grzybek,Mateusz,Grzybek,Male,M. Grzybek,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1996-03-30,Tychy,Poland,27baqb7359ywdvsxxklx1kn11,178.0,68.0,right,13.0,2023-01-23Z,NaN,active,yes,NaN,NaN,NaN
2bdw52yp8fp0crtax5msykpnt,Serhii,Buletsa,Serhii,Buletsa,Male,S. Buletsa,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,1999-02-16,Uzhhorod,Ukraine,315w6fk6umfzf4qvba3t55u61,172.0,72.0,right,16.0,2023-07-26Z,2024-06-30Z,active,no,NaN,NaN,NaN
2issa8rkv5t34sjt7j3lsp4ut,Marko,Poletanović,Marko,Poletanovic,Male,M. Poletanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1993-07-20,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,81.0,right,20.0,2022-07-01Z,2024-06-27Z,active,no,NaN,NaN,NaN
2nqj02mp08bxdv11btt43isph,Jasmin,Burić,Jasmin,Buric,Male,J. Burić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Goalkeeper,player,1987-02-18,Zenica,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,193.0,80.0,right,1.0,2022-01-03Z,NaN,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,NaN
2tuglrftx5oh6v3vax2rufy6t,Luís Carlos,Machado Mata,Luís Carlos,Machado Mata,Male,Luís Mata,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1997-07-06,Porto,Portugal,1nbm5i9a0403zzvltn17lxinc,180.0,70.0,left,55.0,2023-02-07Z,2025-02-27Z,active,no,NaN,NaN,Luís Mata
341j1k2mdzrczzht5poyvvy8k,Michał Mirosław,Matys,Michal,Matys,Male,M. Matys,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2006-05-06,Jelenia Góra,Poland,27baqb7359ywdvsxxklx1kn11,189.0,80.0,right,34.0,2022-07-12Z,2025-06-20Z,active,no,NaN,NaN,NaN
3km1i5ifkcrn1karrjwgk4no5,Tomasz,Fornalik,Tomasz,Fornalik,Male,T. Fornalik,Poland,27baqb7359ywdvsxxklx1kn11,NaN,assistant coach,1973-06-03,Bytom,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2024-03-01Z,NaN,active,yes,NaN,NaN,NaN
4bplpmq7yvyjzc8eqplsv6lex,Tomasz,Makowski,Tomasz,Makowski,Male,T. Makowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1999-07-19,Zgierz,Poland,27baqb7359ywdvsxxklx1kn11,178.0,72.0,right,6.0,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN
51uftpwwmctqrlac1jfu8jbhl,Kacper,Chodyna,Kacper,Chodyna,Male,K. Chodyna,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1999-05-24,Drawsko Pomorskie,Poland,27baqb7359ywdvsxxklx1kn11,176.0,68.0,right,7.0,2020-02-01Z,2024-06-15Z,active,no,NaN,NaN,NaN
5222gmaihx7x8kqi7k4ldnwet,Waldemar,Fornalik,Waldemar,Fornalik,Male,W. Fornalik,Poland,27baqb7359ywdvsxxklx1kn11,NaN,coach,1963-04-11,Myślenice,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,NaN,2022-11-29Z,2024-09-23Z,active,no,NaN,NaN,NaN
54i2f7iwciv7sev9zb440nw4q,Patryk,Kusztal,Patryk,Kusztal,Male,P. Kusztal,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-03-28,Legnica,Poland,27baqb7359ywdvsxxklx1kn11,176.0,71.0,right,23.0,2023-01-01Z,NaN,active,yes,NaN,NaN,NaN
58xv0jpx9xac60sr5rd4va1p0,Szymon,Weirauch,Szymon,Weirauch,Male,S. Weirauch,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-03-05,Wałbrzych,Poland,27baqb7359ywdvsxxklx1kn11,193.0,76.0,right,22.0,2021-07-22Z,2024-06-19Z,active,no,NaN,NaN,NaN
5vcwbp1ogz2oc6mlcqc3v5xp1,Michał Jan,Nalepa,Michal,Nalepa,Male,M. Nalepa,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1993-01-22,Chrzanów,Poland,27baqb7359ywdvsxxklx1kn11,170.0,80.0,right,25.0,2023-07-06Z,NaN,active,yes,NaN,NaN,NaN
6ifk9nxjknsu12kkzpdisr7fu,Dawid,Kurminowski,Dawid,Kurminowski,Male,D. Kurminowski,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1999-02-24,Śrem,Poland,27baqb7359ywdvsxxklx1kn11,182.0,73.0,right,90.0,2023-07-01Z,2025-07-17Z,active,no,NaN,NaN,NaN
6j0hvou56lhoqnw1kj0a8atp1,Damjan,Bohar,Damjan,Bohar,Male,D. Bohar,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Midfielder,player,1991-10-18,Murska Sobota,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,172.0,69.0,right,39.0,2022-07-01Z,2024-06-15Z,active,no,NaN,NaN,NaN
6qi3kjcejoa3qotg9hxjacr8,Tomasz,Pieńko,Tomasz,Pienko,Male,T. Pieńko,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-01-05,Wrocław,Poland,27baqb7359ywdvsxxklx1kn11,185.0,76.0,right,21.0,2021-07-01Z,2025-07-26Z,active,no,NaN,NaN,NaN
6rn3pph53b5qnebo7wkj9t2c4,Kamil,Sobczak,Kamil,Sobczak,Male,K. Sobczak,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-01-01,Świdnica,Poland,27baqb7359ywdvsxxklx1kn11,180.0,NaN,right,45.0,2022-01-01Z,2023-09-06Z,active,no,NaN,NaN,NaN
8dobtgd3g7hv6avj3z81rq9nu,Rafał,Adamski,Rafal,Adamski,Male,R. Adamski,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2001-11-21,Dzierżoniów,Poland,27baqb7359ywdvsxxklx1kn11,195.0,79.0,right,19.0,2022-01-01Z,2024-07-04Z,active,no,NaN,NaN,NaN
8dygjx32rft8dg0em258hi6i2,Kamil,Kruk,Kamil,Kruk,Male,K. Kruk,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2000-03-13,Drezdenko,Poland,27baqb7359ywdvsxxklx1kn11,185.0,79.0,right,74.0,2023-07-01Z,2024-01-29Z,active,no,NaN,NaN,NaN
95h4536txeweyzsgu519g53pw,Alexander,Steffen,Alexander,Steffen,Male,A. Steffen,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-04-06,Bochum,Germany,36min0qztu8eydwvpv8t1is0m,188.0,NaN,NaN,36.0,2024-01-29Z,2024-07-15Z,active,no,NaN,NaN,NaN
9icjikaqrkb2rnzyijotv6f2t,Damian,Dąbrowski,Damian,Dabrowski,Male,D. Dąbrowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1992-08-27,Kamienna Góra,Poland,27baqb7359ywdvsxxklx1kn11,182.0,81.0,right,8.0,2023-06-16Z,NaN,active,yes,NaN,NaN,NaN
9j9royq4nk9ls9q30m7wpj4es,Bartłomiej,Kłudka,Bartlomiej,Kludka,Male,B. Kłudka,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2002-05-14,Lubin,Poland,27baqb7359ywdvsxxklx1kn11,186.0,72.0,right,27.0,2021-07-02Z,2025-09-08Z,active,no,NaN,NaN,NaN
9lrg1pnep1ybn81drlk4u45w5,Jarosław Przemysław,Jach,Jaroslaw,Jach,Male,J. Jach,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1994-02-17,Bielawa,Poland,27baqb7359ywdvsxxklx1kn11,189.0,78.0,left,33.0,2022-07-01Z,2024-01-20Z,active,no,NaN,NaN,NaN
9rcx3khadpfo3r0dfk9sv845w,Szymon,Karasiński,Szymon,Karasinski,Male,S. Karasiński,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2004-03-25,NaN,Poland,27baqb7359ywdvsxxklx1kn11,184.0,78.0,NaN,38.0,2024-01-29Z,2024-07-16Z,active,no,NaN,NaN,NaN
9s4ksymfybxigiq8vnmdvf7dg,Filip,Kocaba,Filip,Kocaba,Male,F. Kocaba,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-11-13,NaN,Poland,27baqb7359ywdvsxxklx1kn11,183.0,75.0,NaN,35.0,2022-01-01Z,2024-08-23Z,active,no,NaN,NaN,NaN
9tv1ztkm2d7x9kgg0nm13nrl6,Marek,Mróz,Marek,Mróz,Male,M. Mróz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1999-02-18,Nowy Sącz,Poland,27baqb7359ywdvsxxklx1kn11,179.0,74.0,right,17.0,2023-06-21Z,NaN,active,yes,NaN,NaN,NaN
aac0m0x4bynfvt0g1fjaxcct1,Juan,Muñoz Muñoz,Juan,Muñoz,Male,Juan Muñoz,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1995-11-12,Utrera,Spain,49ih1pwv3ahshdf8uzrimi54c,179.0,72.0,right,18.0,2023-07-10Z,2024-06-17Z,active,no,NaN,NaN,NaN
ah6vnv6ucqsj05pj9ofmmfhlh,Mateusz,Wdowiak,Mateusz,Wdowiak,Male,M. Wdowiak,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1996-08-28,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,174.0,60.0,right,77.0,2023-08-08Z,NaN,active,yes,NaN,NaN,NaN
aozrpd2znbrm7lex6xskpv8k4,Cyprian,Popielec,Cyprian,Popielec,Male,C. Popielec,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-03-07,Zamość,Poland,27baqb7359ywdvsxxklx1kn11,172.0,85.0,right,99.0,2023-08-04Z,NaN,active,yes,NaN,NaN,NaN
b12y1iaxxnalfdkmytkp1raei,Daniel,Dudziński,Daniel,Dudzinski,Male,D. Dudziński,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2002-03-07,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,181.0,72.0,right,29.0,2023-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN
bhf1imts9lv5vsv4n6smfza39,Sokratis,Dioudis,Sokratis,Dioudis,Male,S. Dioudis,Greece,6lpgd60z890no2v46zdecrcss,Goalkeeper,player,1993-02-03,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,190.0,77.0,right,87.0,2023-01-27Z,2024-07-12Z,active,no,NaN,NaN,NaN
bmo56v7uvb34hdh25rgndo1ec,Jakub,Kolan,Jakub,Kolan,Male,J. Kolan,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2004-08-03,Prudnik,Poland,27baqb7359ywdvsxxklx1kn11,177.0,71.0,right,37.0,2022-10-18Z,NaN,active,yes,NaN,NaN,NaN
bn5vo1w0ftqgb2davxrnuhcr9,Mikkel,Kirkeskov Andersen,Mikkel,Kirkeskov,Male,M. Kirkeskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1991-09-05,Aarhus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,80.0,left,3.0,2023-07-31Z,2024-01-24Z,active,no,NaN,NaN,NaN
dlbodki7q3fctrrafzo17sxqt,Tornike,Gaprindashvili,Tornike,Gaprindashvili,Male,T. Gaprindashvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1997-07-20,Tbilisi,Georgia,55mqz7j6585f2jhgfhn62lomr,171.0,64.0,left,9.0,2022-07-17Z,2024-01-24Z,active,no,NaN,NaN,NaN
doch4rktzt268o7tb0hj0bztg,Igor,Orlikowski,Igor,Orlikowski,Male,I. Orlikowski,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2006-02-09,Krotoszyn,Poland,27baqb7359ywdvsxxklx1kn11,178.0,70.0,right,31.0,2023-07-13Z,NaN,active,yes,NaN,NaN,NaN
e5xag2qi6g590b1e4les15qfo,Kacper,Terlecki,Kacper,Terlecki,Male,K. Terlecki,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-07-31,NaN,Poland,27baqb7359ywdvsxxklx1kn11,183.0,72.0,left,30.0,2022-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN
ebn71lrsrf2ndlgjm17n04phw,Mateusz,Dziewiatowski,Mateusz,Dziewiatowski,Male,M. Dziewiatowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-06-28,Lubin,Poland,27baqb7359ywdvsxxklx1kn11,180.0,68.0,left,42.0,2024-02-09Z,NaN,active,yes,NaN,NaN,NaN
es6g15iijmeda0leumxmy5exh,Bartosz,Kopacz,Bartosz,Kopacz,Male,B. Kopacz,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1992-05-21,Jastrzębie Zdrój,Poland,27baqb7359ywdvsxxklx1kn11,188.0,85.0,right,2.0,2022-02-01Z,2025-01-09Z,active,no,NaN,NaN,NaN
euvavfppzrgw6swh7syek8qmt,Arkadiusz,Woźniak,Arkadiusz,Wozniak,Male,A. Woźniak,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1990-06-01,Lubin,Poland,27baqb7359ywdvsxxklx1kn11,184.0,79.0,right,11.0,2022-07-01Z,NaN,active,yes,NaN,NaN,NaN
f7n0jadp1z09jbmrevqc8bxm,Kacper,Lepczyński,Kacper,Lepczynski,Male,K. Lepczyński,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2001-07-18,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,191.0,80.0,right,24.0,2021-07-01Z,2024-12-31Z,active,no,NaN,NaN,NaN
1a34tzlbqquyglnxv0bfimv2t,Nikoloz,Kvekveskiri,Nika,Kvekveskiri,Male,N. Kvekveskiri,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1992-05-29,Gali,Georgia,55mqz7j6585f2jhgfhn62lomr,186.0,79.0,right,30.0,2021-01-29Z,2024-07-10Z,active,no,NaN,NaN,NaN
