playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
R. Coronado,El Paso Locomotive,El Paso Locomotive vs Detroit City,0.0,0.0
R. Pasquel,El Paso Locomotive,El Paso Locomotive vs Detroit City,0.0,0.0
R. Ruiz,El Paso Locomotive,El Paso Locomotive vs Detroit City,0.0,0.0
R. Sommersall,North Carolina,North Carolina vs Oakland Roots,0.0,0.0
R. Williams,Indy Eleven,Hartford Athletic vs Indy Eleven,0.0042373,0.0042373
R. Zacarías,El Paso Locomotive,El Paso Locomotive vs Detroit City,0.0,0.0
Rafa Mentzingen,North Carolina,North Carolina vs Oakland Roots,0.0,0.0
Renan Ribeiro,Hartford Athletic,Hartford Athletic vs Indy Eleven,0.0078868,0.0
Rhys Williams,Detroit City,El Paso Locomotive vs Detroit City,0.0061798,-0.0011067
Rodrigo da Costa,North Carolina,North Carolina vs Oakland Roots,0.0117421,0.0117421
S. Brewer,North Carolina,North Carolina vs Oakland Roots,0.0,0.0
S. Carroll,Detroit City,El Paso Locomotive vs Detroit City,0.0012288,0.0
S. Guenzatti,Indy Eleven,Hartford Athletic vs Indy Eleven,0.0,0.0
T. Alfaro,El Paso Locomotive,El Paso Locomotive vs Detroit City,0.0,0.0
T. Camier,Oakland Roots,North Carolina vs Oakland Roots,0.0,0.0
T. Moshobane,El Paso Locomotive,El Paso Locomotive vs Detroit City,0.0011091,0.0
T. Reid,Oakland Roots,North Carolina vs Oakland Roots,0.0,0.0
V. Bezerra,Detroit City,El Paso Locomotive vs Detroit City,0.0,0.0
W. Ackwei,El Paso Locomotive,El Paso Locomotive vs Detroit City,0.0,0.0
Y. Boudadi,Hartford Athletic,Hartford Athletic vs Indy Eleven,0.0,0.0
